"","GFBIRawName","family","genus","species","meanWD","sdWD","levelWD","nInd"
"8776","Eschweilera sppCarajas1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8727","Eschweilera sppCarajas2","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8790","Eschweilera sppCentinel1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8774","Eschweilera sppCentinel2","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8795","Eschweilera sppCeroneb21","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8794","Eschweilera sppConstanc1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8775","Eschweilera sppConstanc2","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8778","Eschweilera sppConstanc3","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8782","Eschweilera sppConstanc4","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8786","Eschweilera sppConstanc5","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8784","Eschweilera sppCuangos1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8766","Eschweilera sppCuangos2","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8739","Eschweilera sppCuangos3","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8749","Eschweilera sppCuevas2","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8744","Eschweilera sppFPnet1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8740","Eschweilera sppFincaz1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8721","Eschweilera sppFincaz3","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8748","Eschweilera sppGF1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8738","Eschweilera sppHachimal1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8757","Eschweilera sppHuamani1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8789","Eschweilera sppIndiana1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8733","Eschweilera sppIndiana2","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8773","Eschweilera sppJenarohe1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8729","Eschweilera sppJenarohe10","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8716","Eschweilera sppJenarohe2","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8763","Eschweilera sppJenarohe3","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8718","Eschweilera sppJenarohe4","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8746","Eschweilera sppJenarohe5","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8736","Eschweilera sppJenarohe6","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8764","Eschweilera sppJenarohe7","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8732","Eschweilera sppJenarohe8","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8787","Eschweilera sppJenarohe9","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8788","Eschweilera sppLaplanad1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8799","Eschweilera sppMagsasay1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8771","Eschweilera sppManaus1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8791","Eschweilera sppManaus2","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8785","Eschweilera sppMaquipuc1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8714","Eschweilera sppMishnfl1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8728","Eschweilera sppNuevomun1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8769","Eschweilera sppNuevomun2","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8772","Eschweilera sppNuevomun3","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8731","Eschweilera sppPE1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8792","Eschweilera sppRAINFOR1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8780","Eschweilera sppRiomanso1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8754","Eschweilera sppRiomanso2","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8715","Eschweilera sppRiomanso3","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8724","Eschweilera sppRiomanso4","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8760","Eschweilera sppRionegro1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8768","Eschweilera sppRionegro2","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"17619","Eschweilera sppRiotavar1",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
"8779","Eschweilera sppRiotavar2","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8723","Eschweilera sppSCA1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8777","Eschweilera sppSR1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8713","Eschweilera sppShiringa1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8758","Eschweilera sppTEAM1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8743","Eschweilera sppTEAM2","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8719","Eschweilera sppTEAM3","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8722","Eschweilera sppTahuampa1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8742","Eschweilera sppTutunend1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8751","Eschweilera sppUcumari1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8759","Eschweilera sppVE1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8747","Eschweilera sppYanam21","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8752","Eschweilera sppYanamtah1","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8703","Eschweilera squamata","Lecythidaceae","Eschweilera","squamata",0.825263020833333,0.0941339098036177,"genus",32
"8704","Eschweilera subglandulosa","Lecythidaceae","Eschweilera","subglandulosa",0.857,0.0708232617216773,"species",5
"8705","Eschweilera tenax","Lecythidaceae","Eschweilera","tenax",0.714666666666667,0.0708232617216773,"species",3
"8706","Eschweilera tenuifolia","Lecythidaceae","Eschweilera","tenuifolia",0.77,0.0708232617216773,"species",1
"8707","Eschweilera tessmannii","Lecythidaceae","Eschweilera","tessmannii",0.789,0.0708232617216773,"species",1
"8708","Eschweilera truncata","Lecythidaceae","Eschweilera","truncata",0.825263020833333,0.0941339098036177,"genus",32
"8709","Eschweilera turbinata","Lecythidaceae","Eschweilera","turbinata",0.825263020833333,0.0941339098036177,"genus",32
"8710","Eschweilera vageleri","Lecythidaceae","Eschweilera","vageleri",0.825263020833333,0.0941339098036177,"genus",32
"8711","Eschweilera wachenheimii","Lecythidaceae","Eschweilera","wachenheimii",0.8055,0.0708232617216773,"species",2
"8798","Eschweilera, bracteosa","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8801","Esenbeckia almawillia","Rutaceae","Esenbeckia","almawillia",1.07666666666667,0.0941339098036177,"genus",3
"8802","Esenbeckia amazonica","Rutaceae","Esenbeckia","amazonica",1.07666666666667,0.0941339098036177,"genus",3
"8803","Esenbeckia berlandieri","Rutaceae","Esenbeckia","berlandieri",1.07666666666667,0.0941339098036177,"genus",3
"17764","Esenbeckia densiflora",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
"17192","Esenbeckia febrifuga",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
"8804","Esenbeckia grandiflora","Rutaceae","Esenbeckia","grandiflora",1.076,0.0708232617216773,"species",1
"8805","Esenbeckia hieronymi","Rutaceae","Esenbeckia","hieronymi",1.07666666666667,0.0941339098036177,"genus",3
"8806","Esenbeckia leiocarpa","Rutaceae","Esenbeckia","leiocarpa",0.964,0.0708232617216773,"species",2
"8807","Esenbeckia pentaphylla","Rutaceae","Esenbeckia","pentaphylla",1.07666666666667,0.0941339098036177,"genus",3
"8808","Euadenia trifoliolata",NA,"Euadenia","trifoliolata",0.611246215561075,0.124033048371268,"dataset",20776
"8810","Eucalyptus acmenioides","Myrtaceae","Eucalyptus","acmenoides",0.87,0.0708232617216773,"species",1
"8809","Eucalyptus acmenoides","Myrtaceae","Eucalyptus","acmenoides",0.87,0.0708232617216773,"species",1
"8811","Eucalyptus agglomerata","Myrtaceae","Eucalyptus","agglomerata",0.602,0.0708232617216773,"species",1
"8812","Eucalyptus andrewsii","Myrtaceae","Eucalyptus","andrewsii",0.7245,0.0708232617216773,"species",4
"8813","Eucalyptus angophoroides","Myrtaceae","Eucalyptus","angophoroides",0.830092581326441,0.0941339098036177,"genus",206
"8814","Eucalyptus bancroftii","Myrtaceae","Eucalyptus","bancroftii",0.7645,0.0708232617216773,"species",2
"8815","Eucalyptus biturbinata","Myrtaceae","Eucalyptus","biturbinata",0.830092581326441,0.0941339098036177,"genus",206
