"","FID","PLT","LAT","LON","Year","SPCD","DBH","TPH","WWF_Biome","Biomass"
"29834",139588,"GAB-RLE20",-1.3987,13.73054,2006,"Pausinystalia johimbe",25.79999924,1,7,464.213245157362
"29835",139587,"GAB-RLE20",-1.3987,13.73054,2004,"Pausinystalia johimbe",25.89999962,1,7,468.716080771796
"29836",139586,"GAB-RLE20",-1.3987,13.73054,2004,"Pausinystalia johimbe",26.29999924,1,7,486.981958451741
"29837",139585,"GAB-RLE20",-1.3987,13.73054,2006,"Pausinystalia johimbe",26.60000038,1,7,500.949859582644
"29838",139584,"GAB-RLE20",-1.3987,13.73054,2006,"Pausinystalia johimbe",26.70000076,1,7,505.657159026781
"29839",139583,"GAB-RLE20",-1.3987,13.73054,2004,"Pausinystalia johimbe",27.04000092,1,7,521.854602262541
"29840",139581,"GAB-RLE20",-1.3987,13.73054,2006,"Pausinystalia johimbe",28.29999924,1,7,584.498042661441
"29841",139578,"GAB-RLE20",-1.3987,13.73054,2004,"Pausinystalia johimbe",30.04000092,1,7,677.889017921751
"29842",139577,"GAB-RLE20",-1.3987,13.73054,2004,"Pausinystalia johimbe",30.07999992,1,7,680.131035525589
"29843",139574,"GAB-RLE20",-1.3987,13.73054,2006,"Pausinystalia johimbe",31.10000038,1,7,738.766183647815
"29844",139573,"GAB-RLE20",-1.3987,13.73054,2006,"Pausinystalia johimbe",31.5,1,7,762.533121886737
"29845",139571,"GAB-RLE20",-1.3987,13.73054,2004,"Pausinystalia johimbe",31.70000076,1,7,774.580984329793
"29846",139570,"GAB-RLE20",-1.3987,13.73054,2006,"Pausinystalia johimbe",32.20000076,1,7,805.181926866273
"29847",139569,"GAB-RLE20",-1.3987,13.73054,2004,"Pausinystalia johimbe",33.70000076,1,7,901.146175834019
"29848",139568,"GAB-RLE20",-1.3987,13.73054,2006,"Pausinystalia johimbe",33.79999924,1,7,907.767394700196
"29849",139566,"GAB-RLE20",-1.3987,13.73054,2003,"Pausinystalia johimbe",36.29999924,1,7,1082.52374750485
"29850",139564,"GAB-RLE20",-1.3987,13.73054,2006,"Pausinystalia johimbe",36.70000076,1,7,1112.1480668526
"29851",139563,"GAB-RLE20",-1.3987,13.73054,2004,"Pausinystalia johimbe",38.5,1,7,1251.22382071884
"29852",139562,"GAB-RLE20",-1.3987,13.73054,2006,"Pausinystalia johimbe",38.90000153,1,7,1283.42182030608
"29853",139561,"GAB-RLE20",-1.3987,13.73054,2004,"Pausinystalia johimbe",42.40000153,1,7,1585.54408101887
"29854",139560,"GAB-RLE20",-1.3987,13.73054,2006,"Pausinystalia johimbe",42.5,1,7,1594.72001155629
"29855",139559,"GAB-RLE20",-1.3987,13.73054,2004,"Pausinystalia johimbe",45.20000076,1,7,1854.09646410007
"29856",139558,"GAB-RLE20",-1.3987,13.73054,2006,"Pausinystalia johimbe",45.5,1,7,1884.31081615208
"29857",139644,"GAB-RLE20",-1.3987,13.73054,2003,"Pausinystalia macroceras",15.39999962,1,7,124.434700319751
"29858",139641,"GAB-RLE20",-1.3987,13.73054,2006,"Pausinystalia macroceras",16.5,1,7,148.26694696919
"29859",139640,"GAB-RLE20",-1.3987,13.73054,2004,"Pausinystalia macroceras",23.79999924,1,7,373.190322680724
"29860",139639,"GAB-RLE20",-1.3987,13.73054,2006,"Pausinystalia macroceras",24.89999962,1,7,417.833611668918
"29861",139721,"GAB-RLE20",-1.3987,13.73054,2004,"Pentaclethra eetveldeana",23.70000076,1,7,412.411492450292
"29862",139668,"GAB-RLE20",-1.3987,13.73054,2004,"Pentaclethra eetveldeana",46.29999924,1,7,2159.78841580329
"29863",139666,"GAB-RLE20",-1.3987,13.73054,2004,"Pentaclethra eetveldeana",46.59999847,1,7,2194.11294737939
"29864",139667,"GAB-RLE20",-1.3987,13.73054,2006,"Pentaclethra eetveldeana",46.5,1,7,2182.63700519041
"29865",139665,"GAB-RLE20",-1.3987,13.73054,2006,"Pentaclethra eetveldeana",47.09999847,1,7,2252.01320080487
"29866",139651,"GAB-RLE20",-1.3987,13.73054,2006,"Pentaclethra eetveldeana",57.40000153,1,7,3642.23550784495
"29867",139652,"GAB-RLE20",-1.3987,13.73054,2004,"Pentaclethra eetveldeana",57,1,7,3581.0615735164
"29868",139650,"GAB-RLE20",-1.3987,13.73054,2006,"Pentaclethra eetveldeana",65.59999847,1,7,5028.73466217644
"29869",139649,"GAB-RLE20",-1.3987,13.73054,2004,"Pentaclethra eetveldeana",66,1,7,5102.92786858316
"29870",139648,"GAB-RLE20",-1.3987,13.73054,2004,"Pentaclethra eetveldeana",73.01999664,1,7,6506.75178011087
"29871",139647,"GAB-RLE20",-1.3987,13.73054,2006,"Pentaclethra eetveldeana",73.69999695,1,7,6653.08053323844
"29872",139804,"GAB-RLE20",-1.3987,13.73054,2004,"Pentaclethra macrophylla",19.05999947,1,7,221.319586707074
"29873",139803,"GAB-RLE20",-1.3987,13.73054,2006,"Pentaclethra macrophylla",19.70000076,1,7,240.542700873481
"29874",139885,"GAB-RLE20",-1.3987,13.73054,2004,"Piptadeniastrum africanum",23.60000038,1,7,378.661828330695
"29875",139886,"GAB-RLE20",-1.3987,13.73054,2006,"Piptadeniastrum africanum",23.60000038,1,7,378.661828330695
"29876",139870,"GAB-RLE20",-1.3987,13.73054,2004,"Piptadeniastrum africanum",41.79999924,1,7,1560.62942265985
"29877",139869,"GAB-RLE20",-1.3987,13.73054,2006,"Piptadeniastrum africanum",42.40000153,1,7,1616.09472892276
"29878",140004,"GAB-RLE20",-1.3987,13.73054,2004,"Plagiostyles africana",12.60000038,1,7,92.2821239329747
"29879",139997,"GAB-RLE20",-1.3987,13.73054,2004,"Plagiostyles africana",13.60000038,1,7,112.192273580364
"29880",139995,"GAB-RLE20",-1.3987,13.73054,2006,"Plagiostyles africana",13.69999981,1,7,114.31135851915
"29881",139990,"GAB-RLE20",-1.3987,13.73054,2004,"Plagiostyles africana",14.30000019,1,7,127.524424680108
"29882",139986,"GAB-RLE20",-1.3987,13.73054,2006,"Plagiostyles africana",14.39999962,1,7,129.810389013969
"29883",139987,"GAB-RLE20",-1.3987,13.73054,2004,"Plagiostyles africana",14.39999962,1,7,129.810389013969
"29884",139988,"GAB-RLE20",-1.3987,13.73054,2006,"Plagiostyles africana",14.39999962,1,7,129.810389013969
"29885",139983,"GAB-RLE20",-1.3987,13.73054,2006,"Plagiostyles africana",14.60000038,1,7,134.45487762425
"29886",139984,"GAB-RLE20",-1.3987,13.73054,2004,"Plagiostyles africana",14.60000038,1,7,134.45487762425
"29887",139982,"GAB-RLE20",-1.3987,13.73054,2006,"Plagiostyles africana",14.69999981,1,7,136.813508351504
"29888",139981,"GAB-RLE20",-1.3987,13.73054,2006,"Plagiostyles africana",14.80000019,1,7,139.196533725554
"29889",139979,"GAB-RLE20",-1.3987,13.73054,2004,"Plagiostyles africana",15,1,7,144.035975163524
"29890",139976,"GAB-RLE20",-1.3987,13.73054,2004,"Plagiostyles africana",16.07999992,1,7,171.883578705745
"29891",139974,"GAB-RLE20",-1.3987,13.73054,2004,"Plagiostyles africana",16.60000038,1,7,186.341380933982
"29892",139975,"GAB-RLE20",-1.3987,13.73054,2006,"Plagiostyles africana",16.60000038,1,7,186.341380933982
"29893",139971,"GAB-RLE20",-1.3987,13.73054,2006,"Plagiostyles africana",17,1,7,197.93552010881
"29894",139965,"GAB-RLE20",-1.3987,13.73054,2004,"Plagiostyles africana",19.5,1,7,279.984549536271
"29895",139961,"GAB-RLE20",-1.3987,13.73054,2006,"Plagiostyles africana",20.10000038,1,7,302.203678452124
"29896",139959,"GAB-RLE20",-1.3987,13.73054,2004,"Plagiostyles africana",21,1,7,337.420630829051
"29897",139950,"GAB-RLE20",-1.3987,13.73054,2006,"Plagiostyles africana",22.70000076,1,7,410.257312957008
"29898",139939,"GAB-RLE20",-1.3987,13.73054,2004,"Plagiostyles africana",27.5,1,7,662.51551467725
"29899",139938,"GAB-RLE20",-1.3987,13.73054,2006,"Plagiostyles africana",27.70000076,1,7,674.57478387025
"29900",139933,"GAB-RLE20",-1.3987,13.73054,2004,"Plagiostyles africana",28.5,1,7,724.086037696157
"29901",139932,"GAB-RLE20",-1.3987,13.73054,2006,"Plagiostyles africana",28.70000076,1,7,736.784269292633
"29902",139931,"GAB-RLE20",-1.3987,13.73054,2004,"Plagiostyles africana",29.05999947,1,7,759.965819432017
"29903",139921,"GAB-RLE20",-1.3987,13.73054,2006,"Plagiostyles africana",31.60000038,1,7,935.556780322466
"29904",139910,"GAB-RLE20",-1.3987,13.73054,2004,"Plagiostyles africana",35.90000153,1,7,1282.26961658929
"29905",139911,"GAB-RLE20",-1.3987,13.73054,2006,"Plagiostyles africana",35.90000153,1,7,1282.26961658929
"29906",139905,"GAB-RLE20",-1.3987,13.73054,2006,"Plagiostyles africana",40.90000153,1,7,1766.98901794069
"29907",139904,"GAB-RLE20",-1.3987,13.73054,2004,"Plagiostyles africana",41.20000076,1,7,1798.9478350993
"29908",139900,"GAB-RLE20",-1.3987,13.73054,2004,"Plagiostyles africana",44.00999832,1,7,2114.47562661185
"29909",139899,"GAB-RLE20",-1.3987,13.73054,2006,"Plagiostyles africana",46.09999847,1,7,2368.38222679129
"29910",140048,"GAB-RLE20",-1.3987,13.73054,2006,"Rauvolfia macrophylla",25.10000038,1,7,357.953304408691
"29911",140049,"GAB-RLE20",-1.3987,13.73054,2004,"Rauvolfia macrophylla",25,1,7,354.401166039099
"29912",140046,"GAB-RLE20",-1.3987,13.73054,2006,"Rauvolfia macrophylla",42.00999832,1,7,1280.20810741485
"29913",140047,"GAB-RLE20",-1.3987,13.73054,2004,"Rauvolfia macrophylla",42,1,7,1279.46156528145
"29914",140043,"GAB-RLE20",-1.3987,13.73054,2004,"Rauvolfia macrophylla",48.02000046,1,7,1775.12123362346
"29915",140042,"GAB-RLE20",-1.3987,13.73054,2006,"Rauvolfia macrophylla",48.79999924,1,7,1846.22692614303
"29916",140121,"GAB-RLE20",-1.3987,13.73054,2006,"Santiria trimera",10.39999962,1,7,42.5526675706786
"29917",140119,"GAB-RLE20",-1.3987,13.73054,2004,"Santiria trimera",10.5,1,7,43.6158280709962
"29918",140128,"GAB-RLE20",-1.3987,13.73054,2006,"Santiria trimera",10,1,7,38.4559352930501
"29919",140114,"GAB-RLE20",-1.3987,13.73054,2004,"Santiria trimera",11.02000046,1,7,49.3995064758346
"29920",140100,"GAB-RLE20",-1.3987,13.73054,2004,"Santiria trimera",12.89999962,1,7,74.0117438285757
"29921",140105,"GAB-RLE20",-1.3987,13.73054,2006,"Santiria trimera",12,1,7,61.4907966184231
"29922",140093,"GAB-RLE20",-1.3987,13.73054,2006,"Santiria trimera",14.39999962,1,7,98.0227448615306
"29923",140062,"GAB-RLE20",-1.3987,13.73054,2004,"Santiria trimera",39.59999847,1,7,1232.58927524253
"29924",140060,"GAB-RLE20",-1.3987,13.73054,2004,"Santiria trimera",42,1,7,1424.00375037042
"29925",140059,"GAB-RLE20",-1.3987,13.73054,2006,"Santiria trimera",43.09999847,1,7,1517.09667468886
"29926",140055,"GAB-RLE20",-1.3987,13.73054,2004,"Santiria trimera",67.5,1,7,4507.84978334995
"29927",140054,"GAB-RLE20",-1.3987,13.73054,2006,"Santiria trimera",68.40000153,1,7,4653.83839501936
"29928",140225,"GAB-RLE20",-1.3987,13.73054,2004,"Scyphocephalium mannii",10.09000015,1,7,36.7706066734624
"29929",140224,"GAB-RLE20",-1.3987,13.73054,2006,"Scyphocephalium mannii",10.5,1,7,40.750496647805
"29930",140223,"GAB-RLE20",-1.3987,13.73054,2004,"Scyphocephalium mannii",10.69999981,1,7,42.7812903488928
"29931",140221,"GAB-RLE20",-1.3987,13.73054,2006,"Scyphocephalium mannii",11.5,1,7,51.5031300773428
"29932",140215,"GAB-RLE20",-1.3987,13.73054,2004,"Scyphocephalium mannii",13.89999962,1,7,83.6884936344405
"29933",140213,"GAB-RLE20",-1.3987,13.73054,2004,"Scyphocephalium mannii",14.5,1,7,93.2129972887962
"29934",140212,"GAB-RLE20",-1.3987,13.73054,2006,"Scyphocephalium mannii",14.80000019,1,7,98.2052289911442
"29935",140211,"GAB-RLE20",-1.3987,13.73054,2006,"Scyphocephalium mannii",15,1,7,101.619527047891
"29936",140202,"GAB-RLE20",-1.3987,13.73054,2004,"Scyphocephalium mannii",18.01000023,1,7,161.612939664315
"29937",140201,"GAB-RLE20",-1.3987,13.73054,2006,"Scyphocephalium mannii",18.10000038,1,7,163.662723665126
"29938",140200,"GAB-RLE20",-1.3987,13.73054,2004,"Scyphocephalium mannii",18.39999962,1,7,170.605706114624
"29939",140198,"GAB-RLE20",-1.3987,13.73054,2006,"Scyphocephalium mannii",18.89999962,1,7,182.557423407862
"29940",140188,"GAB-RLE20",-1.3987,13.73054,2006,"Scyphocephalium mannii",31.79999924,1,7,670.443403610684
"29941",140186,"GAB-RLE20",-1.3987,13.73054,2004,"Scyphocephalium mannii",32.02000046,1,7,681.986257991819
"29942",140185,"GAB-RLE20",-1.3987,13.73054,2003,"Scyphocephalium mannii",32.79999924,1,7,723.836394981495
"29943",140187,"GAB-RLE20",-1.3987,13.73054,2004,"Scyphocephalium mannii",32,1,7,680.932156320478
"29944",140184,"GAB-RLE20",-1.3987,13.73054,2006,"Scyphocephalium mannii",33.70000076,1,7,773.932756217183
"29945",140183,"GAB-RLE20",-1.3987,13.73054,2006,"Scyphocephalium mannii",33.90000153,1,7,785.330162848465
"29946",140178,"GAB-RLE20",-1.3987,13.73054,2004,"Scyphocephalium mannii",42.02000046,1,7,1332.00731219239
"29947",140177,"GAB-RLE20",-1.3987,13.73054,2006,"Scyphocephalium mannii",42.59999847,1,7,1377.50264261097
"29948",140176,"GAB-RLE20",-1.3987,13.73054,2004,"Scyphocephalium mannii",43,1,7,1409.39312870991
"29949",140172,"GAB-RLE20",-1.3987,13.73054,2006,"Scyphocephalium mannii",44.40000153,1,7,1524.33597952263
"29950",140171,"GAB-RLE20",-1.3987,13.73054,2004,"Scyphocephalium mannii",45.15999985,1,7,1588.91478405065
"29951",140170,"GAB-RLE20",-1.3987,13.73054,2006,"Scyphocephalium mannii",46.20000076,1,7,1679.79400542303
"29952",140164,"GAB-RLE20",-1.3987,13.73054,2004,"Scyphocephalium mannii",58.06000137,1,7,2927.7083835029
"29953",140161,"GAB-RLE20",-1.3987,13.73054,2006,"Scyphocephalium mannii",60,1,7,3170.01325318332
"29954",140158,"GAB-RLE20",-1.3987,13.73054,2004,"Scyphocephalium mannii",61.79999924,1,7,3404.71646311142
"29955",140154,"GAB-RLE20",-1.3987,13.73054,2006,"Scyphocephalium mannii",64.40000153,1,7,3760.71070937276
"29956",140145,"GAB-RLE20",-1.3987,13.73054,2004,"Scyphocephalium mannii",71.05000305,1,7,4764.1377652458
"29957",140139,"GAB-RLE20",-1.3987,13.73054,2006,"Scyphocephalium mannii",73.40000153,1,7,5151.22832494358
"29958",140242,"GAB-RLE20",-1.3987,13.73054,2006,"Strombosia glaucescens",11.10000038,1,7,70.6644013928515
"29959",140241,"GAB-RLE20",-1.3987,13.73054,2004,"Strombosia glaucescens",11.39999962,1,7,75.6813799771898
"29960",140240,"GAB-RLE20",-1.3987,13.73054,2006,"Strombosia glaucescens",11.60000038,1,7,79.1407869509434
"29961",140243,"GAB-RLE20",-1.3987,13.73054,2004,"Strombosia glaucescens",11,1,7,69.0375725860498
"29962",140239,"GAB-RLE20",-1.3987,13.73054,2004,"Strombosia glaucescens",16.60000038,1,7,197.569678509777
"29963",140238,"GAB-RLE20",-1.3987,13.73054,2006,"Strombosia glaucescens",17.89999962,1,7,239.140017417544
"29964",140255,"GAB-RLE20",-1.3987,13.73054,2004,"Strombosiopsis sppGA1",11.30000019,1,7,62.966327312094
"29965",140254,"GAB-RLE20",-1.3987,13.73054,2004,"Strombosiopsis sppGA1",12.06999969,1,7,74.5834456114076
"29966",140253,"GAB-RLE20",-1.3987,13.73054,2006,"Strombosiopsis sppGA1",12.19999981,1,7,76.6613200478706
"29967",140252,"GAB-RLE20",-1.3987,13.73054,2006,"Strombosiopsis sppGA1",12.80000019,1,7,86.696313273084
"29968",140249,"GAB-RLE20",-1.3987,13.73054,2004,"Strombosiopsis sppGA1",18.60000038,1,7,224.24181177618
"29969",140248,"GAB-RLE20",-1.3987,13.73054,2006,"Strombosiopsis sppGA1",19,1,7,236.61717439514
"29970",140247,"GAB-RLE20",-1.3987,13.73054,2004,"Strombosiopsis sppGA1",35.02999878,1,7,1089.11083904694
"29971",140246,"GAB-RLE20",-1.3987,13.73054,2004,"Strombosiopsis sppGA1",36.59999847,1,7,1213.42824782247
"29972",140245,"GAB-RLE20",-1.3987,13.73054,2006,"Strombosiopsis sppGA1",37.20000076,1,7,1263.00289633283
"29973",140244,"GAB-RLE20",-1.3987,13.73054,2006,"Strombosiopsis sppGA1",38.20000076,1,7,1348.19053283306
"29974",140289,"GAB-RLE20",-1.3987,13.73054,2006,"Strombosiopsis tetrandra",11.10000038,1,7,60.1392870020266
"29975",140286,"GAB-RLE20",-1.3987,13.73054,2004,"Strombosiopsis tetrandra",12.03999996,1,7,74.108768597743
"29976",140284,"GAB-RLE20",-1.3987,13.73054,2004,"Strombosiopsis tetrandra",13.01000023,1,7,90.3833252218539
"29977",140282,"GAB-RLE20",-1.3987,13.73054,2006,"Strombosiopsis tetrandra",13.30000019,1,7,95.625870270513
"29978",140281,"GAB-RLE20",-1.3987,13.73054,2004,"Strombosiopsis tetrandra",14.19999981,1,7,113.02894732374
"29979",140280,"GAB-RLE20",-1.3987,13.73054,2006,"Strombosiopsis tetrandra",14.69999981,1,7,123.451836182373
"29980",140278,"GAB-RLE20",-1.3987,13.73054,2006,"Strombosiopsis tetrandra",16.29999924,1,7,160.540164401406
"29981",140277,"GAB-RLE20",-1.3987,13.73054,2004,"Strombosiopsis tetrandra",17.60000038,1,7,195.001962780338
"29982",140276,"GAB-RLE20",-1.3987,13.73054,2004,"Strombosiopsis tetrandra",17.70000076,1,7,197.817871469957
"29983",140275,"GAB-RLE20",-1.3987,13.73054,2006,"Strombosiopsis tetrandra",17.89999962,1,7,203.5212901782
"29984",140274,"GAB-RLE20",-1.3987,13.73054,2006,"Strombosiopsis tetrandra",18.29999924,1,7,215.216417979303
"29985",140273,"GAB-RLE20",-1.3987,13.73054,2004,"Strombosiopsis tetrandra",19.5,1,7,252.640306936235
"29986",140272,"GAB-RLE20",-1.3987,13.73054,2004,"Strombosiopsis tetrandra",20.5,1,7,286.558622337249
"29987",140271,"GAB-RLE20",-1.3987,13.73054,2006,"Strombosiopsis tetrandra",20.70000076,1,7,293.645436402596
"29988",140268,"GAB-RLE20",-1.3987,13.73054,2006,"Strombosiopsis tetrandra",23,1,7,382.576274688319
"29989",140267,"GAB-RLE20",-1.3987,13.73054,2004,"Strombosiopsis tetrandra",24.04000092,1,7,427.378465953019
"29990",140266,"GAB-RLE20",-1.3987,13.73054,2006,"Strombosiopsis tetrandra",25.5,1,7,495.232525821936
"29991",140265,"GAB-RLE20",-1.3987,13.73054,2004,"Strombosiopsis tetrandra",37.02000046,1,7,1248.00986424003
"29992",140264,"GAB-RLE20",-1.3987,13.73054,2006,"Strombosiopsis tetrandra",38.70000076,1,7,1391.99401571238
"29993",140263,"GAB-RLE20",-1.3987,13.73054,2004,"Strombosiopsis tetrandra",39.79999924,1,7,1491.22304025744
"29994",140262,"GAB-RLE20",-1.3987,13.73054,2004,"Strombosiopsis tetrandra",40.04000092,1,7,1513.39897077142
"29995",140261,"GAB-RLE20",-1.3987,13.73054,2006,"Strombosiopsis tetrandra",40.90000153,1,7,1594.41886555837
"29996",140260,"GAB-RLE20",-1.3987,13.73054,2006,"Strombosiopsis tetrandra",41.29999924,1,7,1632.93521403855
"29997",140259,"GAB-RLE20",-1.3987,13.73054,2004,"Strombosiopsis tetrandra",64.40000153,1,7,4809.85859646601
"29998",140258,"GAB-RLE20",-1.3987,13.73054,2006,"Strombosiopsis tetrandra",65.09999847,1,7,4936.86214248086
"29999",140257,"GAB-RLE20",-1.3987,13.73054,2004,"Strombosiopsis tetrandra",75.05999756,1,7,6951.28788621156
"30000",140256,"GAB-RLE20",-1.3987,13.73054,2006,"Strombosiopsis tetrandra",75.19999695,1,7,6982.40682911365
"30001",140315,"GAB-RLE20",-1.3987,13.73054,2004,"Swartzia fistuloides",13,1,7,113.206201220761
"30002",140316,"GAB-RLE20",-1.3987,13.73054,2006,"Swartzia fistuloides",13,1,7,113.206201220761
"30003",140314,"GAB-RLE20",-1.3987,13.73054,2006,"Swartzia fistuloides",15.60000038,1,7,180.220060115577
"30004",140313,"GAB-RLE20",-1.3987,13.73054,2004,"Swartzia fistuloides",15.80000019,1,7,186.149853881656
"30005",140306,"GAB-RLE20",-1.3987,13.73054,2004,"Swartzia fistuloides",26.60000038,1,7,690.559310920669
"30006",140305,"GAB-RLE20",-1.3987,13.73054,2006,"Swartzia fistuloides",26.89999962,1,7,710.132675885245
"30007",140304,"GAB-RLE20",-1.3987,13.73054,2004,"Swartzia fistuloides",37.02999878,1,7,1567.26755776894
"30008",140303,"GAB-RLE20",-1.3987,13.73054,2006,"Swartzia fistuloides",37.90000153,1,7,1659.45389792306
"30009",140302,"GAB-RLE20",-1.3987,13.73054,2004,"Swartzia fistuloides",38.04999924,1,7,1675.65640291756
"30010",140301,"GAB-RLE20",-1.3987,13.73054,2004,"Swartzia fistuloides",38.20000076,1,7,1691.95042154667
"30011",140299,"GAB-RLE20",-1.3987,13.73054,2006,"Swartzia fistuloides",38.40000153,1,7,1713.81757879934
"30012",140300,"GAB-RLE20",-1.3987,13.73054,2006,"Swartzia fistuloides",38.40000153,1,7,1713.81757879934
"30013",140298,"GAB-RLE20",-1.3987,13.73054,2004,"Swartzia fistuloides",38.5,1,7,1724.8118607379
"30014",140297,"GAB-RLE20",-1.3987,13.73054,2006,"Swartzia fistuloides",39.29999924,1,7,1814.23424594674
"30015",140294,"GAB-RLE20",-1.3987,13.73054,2004,"Swartzia fistuloides",47.02999878,1,7,2815.99025724701
"30016",140293,"GAB-RLE20",-1.3987,13.73054,2006,"Swartzia fistuloides",48,1,7,2959.77222209749
"30017",140324,"GAB-RLE20",-1.3987,13.73054,2004,"Syzygium sppGA3",66.01000214,1,7,5114.47357988616
"30018",140323,"GAB-RLE20",-1.3987,13.73054,2006,"Syzygium sppGA3",66.80000305,1,7,5263.1362146706
"30019",140328,"GAB-RLE20",-1.3987,13.73054,2004,"Testulea gabonensis",55.06999969,1,7,3182.91508758446
"30020",140327,"GAB-RLE20",-1.3987,13.73054,2006,"Testulea gabonensis",57.29999924,1,7,3504.37704234974
"30021",140389,"GAB-RLE20",-1.3987,13.73054,2004,"Treculia sppGA1",10.05000019,1,7,43.1943322650363
"30022",140388,"GAB-RLE20",-1.3987,13.73054,2004,"Treculia sppGA1",10.10000038,1,7,43.7514154580046
"30023",140387,"GAB-RLE20",-1.3987,13.73054,2006,"Treculia sppGA1",10.19999981,1,7,44.8784232563529
"30024",140385,"GAB-RLE20",-1.3987,13.73054,2006,"Treculia sppGA1",10.30000019,1,7,46.0226462812309
"30025",140386,"GAB-RLE20",-1.3987,13.73054,2004,"Treculia sppGA1",10.30000019,1,7,46.0226462812309
"30026",140384,"GAB-RLE20",-1.3987,13.73054,2006,"Treculia sppGA1",10.39999962,1,7,47.1841442911464
"30027",140383,"GAB-RLE20",-1.3987,13.73054,2004,"Treculia sppGA1",10.5,1,7,48.3630202891862
"30028",140382,"GAB-RLE20",-1.3987,13.73054,2006,"Treculia sppGA1",10.89999962,1,7,53.2537701180606
"30029",140380,"GAB-RLE20",-1.3987,13.73054,2004,"Treculia sppGA1",11.02999973,1,7,54.9042180639962
"30030",140379,"GAB-RLE20",-1.3987,13.73054,2004,"Treculia sppGA1",11.03999996,1,7,55.0324267777576
"30031",140378,"GAB-RLE20",-1.3987,13.73054,2004,"Treculia sppGA1",11.06999969,1,7,55.4181132337618
"30032",140376,"GAB-RLE20",-1.3987,13.73054,2004,"Treculia sppGA1",11.5,1,7,61.1243329477628
"30033",140377,"GAB-RLE20",-1.3987,13.73054,2006,"Treculia sppGA1",11.5,1,7,61.1243329477628
"30034",140374,"GAB-RLE20",-1.3987,13.73054,2006,"Treculia sppGA1",11.60000038,1,7,62.4994336271759
"30035",140375,"GAB-RLE20",-1.3987,13.73054,2006,"Treculia sppGA1",11.60000038,1,7,62.4994336271759
"30036",140373,"GAB-RLE20",-1.3987,13.73054,2006,"Treculia sppGA1",11.89999962,1,7,66.7347869389556
"30037",140381,"GAB-RLE20",-1.3987,13.73054,2006,"Treculia sppGA1",11,1,7,54.5206757711136
"30038",140372,"GAB-RLE20",-1.3987,13.73054,2004,"Treculia sppGA1",12,1,7,68.1835190567571
"30039",140370,"GAB-RLE20",-1.3987,13.73054,2006,"Treculia sppGA1",13.5,1,7,92.1851549073777
"30040",140369,"GAB-RLE20",-1.3987,13.73054,2004,"Treculia sppGA1",13.60000038,1,7,93.9398040528284
"30041",140368,"GAB-RLE20",-1.3987,13.73054,2004,"Treculia sppGA1",13.69999981,1,7,95.7141367904411
"30042",140371,"GAB-RLE20",-1.3987,13.73054,2006,"Treculia sppGA1",13,1,7,83.7051124735533
"30043",140366,"GAB-RLE20",-1.3987,13.73054,2004,"Treculia sppGA1",14.19999981,1,7,104.883654122494
"30044",140367,"GAB-RLE20",-1.3987,13.73054,2006,"Treculia sppGA1",14,1,7,101.156029251282
"30045",140365,"GAB-RLE20",-1.3987,13.73054,2004,"Treculia sppGA1",15.03999996,1,7,121.423171833663
"30046",140364,"GAB-RLE20",-1.3987,13.73054,2006,"Treculia sppGA1",15.30000019,1,7,126.835662646683
"30047",140363,"GAB-RLE20",-1.3987,13.73054,2004,"Treculia sppGA1",16.5,1,7,153.652652046905
"30048",140362,"GAB-RLE20",-1.3987,13.73054,2006,"Treculia sppGA1",16.89999962,1,7,163.274062279908
"30049",140361,"GAB-RLE20",-1.3987,13.73054,2004,"Treculia sppGA1",18.5,1,7,205.26788309143
"30050",140360,"GAB-RLE20",-1.3987,13.73054,2006,"Treculia sppGA1",18.79999924,1,7,213.778395099723
"30051",140392,"GAB-RLE20",-1.3987,13.73054,2006,"Trichilia sppGA2",21.5,1,7,314.530132914261
"30052",140393,"GAB-RLE20",-1.3987,13.73054,2004,"Trichilia sppGA2",21,1,7,296.467753102286
"30053",140450,"GAB-RLE20",-1.3987,13.73054,2004,"Uapaca sppGA1",56.09000015,1,7,3195.89836284629
"30054",140449,"GAB-RLE20",-1.3987,13.73054,2006,"Uapaca sppGA1",57,1,7,3322.99673987286
"30055",140524,"GAB-RLE20",-1.3987,13.73054,2004,"Xylopia hypolampra",21.70000076,1,7,320.048307305856
"30056",140522,"GAB-RLE20",-1.3987,13.73054,2006,"Xylopia hypolampra",24.39999962,1,7,429.387250708765
"30057",140538,"GAB-RLE20",-1.3987,13.73054,2004,"Xylopia phloiodora",26.89999962,1,7,509.078637717615
"30058",140537,"GAB-RLE20",-1.3987,13.73054,2006,"Xylopia phloiodora",27.29999924,1,7,528.144797346352
"30059",140566,"GAB-RLE20",-1.3987,13.73054,2004,"Xylopia rubescens",11.30000019,1,7,56.6487197121666
"30060",140563,"GAB-RLE20",-1.3987,13.73054,2006,"Xylopia rubescens",12.30000019,1,7,70.4285330721449
"30061",140561,"GAB-RLE20",-1.3987,13.73054,2006,"Xylopia rubescens",14.30000019,1,7,103.524629154018
"30062",140558,"GAB-RLE20",-1.3987,13.73054,2004,"Xylopia rubescens",23.06999969,1,7,346.822300745226
"30063",140557,"GAB-RLE20",-1.3987,13.73054,2006,"Xylopia rubescens",23.79999924,1,7,374.96410818075
"30064",140555,"GAB-RLE20",-1.3987,13.73054,2004,"Xylopia rubescens",25.5,1,7,445.544305110625
