Name_submitted,Name_matched,Author_matched,Overall_score,Taxonomic_status,Accepted_name,Accepted_author,Accepted_family,Source,Warnings,Accepted_name_lsid,user_id
Acacia suma,Acacia suma,,1,Synonym,Acacia polyacantha,Willd.,Fabaceae,tropicos;usda, ,,219
Acacia tenuifolia,Acacia tenuifolia,,1,Synonym,Senegalia tenuifolia,(L.) Britton & Rose,Fabaceae,ildis;tropicos, ,,220
Acacia tetragonophylla,Acacia tetragonophylla,,1,Accepted,Acacia tetragonophylla,F.Muell.,Fabaceae,ildis, ,,221
Acacia tetragonophylla,Acacia tetragonophylla,,1,Accepted,Acacia tetragonophylla,F.Muell.,Fabaceae,ildis, ,,222
Acacia tomentosa,Acacia tomentosa,,1,Synonym,Vachellia tomentosa,"(Rottler) Maslin, Seigler & Ebinger",Fabaceae,ildis, ,,223
Acacia trinervata,Acacia trinervata,,1,Accepted,Acacia trinervata,Sieber ex DC.,Fabaceae,ildis, ,,224
Acacia tucumanensis,Acacia tucumanensis,,1,Synonym,Senegalia tucumanensis,(Griseb.) Seigler & Ebinger,Fabaceae,ildis;tropicos, ,,225
Acacia victoriae,Acacia victoriae,,1,Accepted,Acacia victoriae,Benth. in T.Mitch.,Fabaceae,ildis, ,,226
Acacia visco,Acacia visco,,1,Synonym,Senegalia visco,(Lorentz ex Griseb.) Seigler & Ebinger,Fabaceae,ildis, ,,227
Acacia xanthophloea,Acacia xanthophloea,,1,Synonym,Vachellia xanthophloea,(Benth.) Banfi & Galasso,Fabaceae,ildis, ,,228
Acacia xiphophylla,Acacia xiphophylla,,1,Accepted,Acacia xiphophylla,E.Pritzel,Fabaceae,ildis, ,,229
Acalypha caturus,Acalypha caturus,,1,Accepted,Acalypha caturus,Blume,Euphorbiaceae,tpl;tropicos, ,,230
Acanthosyris falcata,Acanthosyris falcata,,1,Accepted,Acanthosyris falcata,Griseb.,Santalaceae,tpl;tropicos, ,,231
Acanthosyris falcata,Acanthosyris falcata,,1,Accepted,Acanthosyris falcata,Griseb.,Santalaceae,tpl;tropicos, ,,232
Acanthosyris glabrata,Acanthosyris glabrata,,1,Accepted,Acanthosyris glabrata,(Stapf) Stauffer ex Govaerts,Santalaceae,tpl, ,,233
Acca sellowiana,Acca sellowiana,,1,Accepted,Acca sellowiana,(O.Berg) Burret,Myrtaceae,tpl, ,,234
Acer buergerianum,Acer buergerianum,,1,Accepted,Acer buergerianum,Miq.,Sapindaceae,tpl;tropicos;usda, ,,235
Acer caesium,Acer caesium,,1,Accepted,Acer caesium,Wall. ex Brandis,Sapindaceae,tpl;tropicos, ,,236
Acer campbellii,Acer campbellii,,1,Accepted,Acer campbellii,Hook.f. & Thomson ex Hiern,Sapindaceae,tpl, ,,237
Acer campestre,Acer campestre,,1,Accepted,Acer campestre,L.,Sapindaceae,tpl;tropicos;usda, ,,238
Acer catalpifolium,Acer catalpifolium,,1,Synonym,Acer amplum subsp. catalpifolium,(Rehder) Y.S.Chen,Sapindaceae,tpl, ,,239
Acer cultratum,Acer cultratum,,1,Synonym,Acer cappadocicum subsp. sinicum,(Rehder) Hand.-Mazz.,Sapindaceae,tpl, ,,240
Acer davidii,Acer davidii,,1,Accepted,Acer davidii,Franch.,Sapindaceae,tpl;tropicos, ,,241
Acer davidii,Acer davidii,,1,Accepted,Acer davidii,Franch.,Sapindaceae,tpl;tropicos, ,,242
Acer decandrum,Acer decandrum,,1,Synonym,Acer laurinum,Hassk.,Sapindaceae,tpl;tropicos, ,,243
Acer decandrum,Acer decandrum,,1,Synonym,Acer laurinum,Hassk.,Sapindaceae,tpl;tropicos, ,,244
Acer decandrum,Acer decandrum,,1,Synonym,Acer laurinum,Hassk.,Sapindaceae,tpl;tropicos, ,,245
Acer decandrum,Acer decandrum,,1,Synonym,Acer laurinum,Hassk.,Sapindaceae,tpl;tropicos, ,,246
Acer decandrum,Acer decandrum,,1,Synonym,Acer laurinum,Hassk.,Sapindaceae,tpl;tropicos, ,,247
Acer laurinum,Acer laurinum,,1,Accepted,Acer laurinum,Hassk.,Sapindaceae,tpl;tropicos, ,,248
Acer macrophyllum,Acer macrophyllum,,1,Accepted,Acer macrophyllum,Pursh,Sapindaceae,tpl;tropicos;usda, ,,249
Acer mandshuricum,Acer mandshuricum,,1,Accepted,Acer mandshuricum,Maxim.,Sapindaceae,tpl;tropicos, ,,250
Acer mono,Acer mono,,1,Synonym,Acer pictum,Thunb.,Sapindaceae,tpl, ,,251
Acer mono,Acer mono,,1,Synonym,Acer pictum,Thunb.,Sapindaceae,tpl, ,,252
Acer mono,Acer mono,,1,Synonym,Acer pictum,Thunb.,Sapindaceae,tpl, ,,253
Acer mono,Acer mono,,1,Synonym,Acer pictum,Thunb.,Sapindaceae,tpl, ,,254
Acer negundo,Acer negundo,,1,Accepted,Acer negundo,L.,Sapindaceae,tpl;tropicos;usda, ,,255
Acer nigrum,Acer nigrum,,1,Synonym,Acer saccharum subsp. nigrum,(F.Michx.) Desmarais,Sapindaceae,tpl, ,,256
Acer niveum,Acer niveum,,1,Synonym,Acer laurinum,Hassk.,Sapindaceae,tpl;tropicos, ,,257
Acer oblongum,Acer oblongum,,1,Accepted,Acer oblongum,Wall. ex DC.,Sapindaceae,tpl;tropicos, ,,258
Acer pennsylvanicum,Acer pensylvanicum,,0.99,Accepted,Acer pensylvanicum,L.,Sapindaceae,tpl;tropicos;usda, ,,259
Acer pensylvanicum,Acer pensylvanicum,,1,Accepted,Acer pensylvanicum,L.,Sapindaceae,tpl;tropicos;usda, ,,260
Acer pictum,Acer pictum,,1,Accepted,Acer pictum,Thunb.,Sapindaceae,tpl, ,,261
Acer platanoides,Acer platanoides,,1,Accepted,Acer platanoides,L.,Sapindaceae,tpl;tropicos;usda, ,,262
Acer platanoides,Acer platanoides,,1,Accepted,Acer platanoides,L.,Sapindaceae,tpl;tropicos;usda, ,,263
Acer pseudoplatanus,Acer pseudoplatanus,,1,Accepted,Acer pseudoplatanus,L.,Sapindaceae,tpl;tropicos;usda, ,,264
Acer pseudoplatanus,Acer pseudoplatanus,,1,Accepted,Acer pseudoplatanus,L.,Sapindaceae,tpl;tropicos;usda, ,,265
Acer rubrum,Acer rubrum,,1,Accepted,Acer rubrum,L.,Sapindaceae,tpl;tropicos;usda, ,,266
Acer saccharinum,Acer saccharinum,,1,Accepted,Acer saccharinum,L.,Sapindaceae,tpl;tropicos;usda, ,,267
Acer saccharum,Acer saccharum,,1,Accepted,Acer saccharum,Marshall,Sapindaceae,tpl;tropicos;usda, ,,268
Acer sterculiaceum,Acer sterculiaceum,,1,Accepted,Acer sterculiaceum,Wall.,Sapindaceae,tpl;tropicos, ,,269
Acer truncatum,Acer truncatum,,1,Accepted,Acer truncatum,Bunge,Sapindaceae,tpl;tropicos, ,,270
Aceratium concinnum,Aceratium concinnum,,1,Accepted,Aceratium concinnum,(S.Moore) C.T.White,Elaeocarpaceae,tpl, ,,271
Aceratium concinnum,Aceratium concinnum,,1,Accepted,Aceratium concinnum,(S.Moore) C.T.White,Elaeocarpaceae,tpl, ,,272
Aceratium doggrellii,Aceratium doggrellii,,1,Accepted,Aceratium doggrellii,C.T.White,Elaeocarpaceae,tpl, ,,273
Aceratium megalospermum,Aceratium megalospermum,,1,Accepted,Aceratium megalospermum,(F.Muell.) Balgooy,Elaeocarpaceae,tpl, ,,274
Aceratium megalospermum,Aceratium megalospermum,,1,Accepted,Aceratium megalospermum,(F.Muell.) Balgooy,Elaeocarpaceae,tpl, ,,275
Aceratium sericeum,Aceratium sericeum,,1,Accepted,Aceratium sericeum,A.C.Sm.,Elaeocarpaceae,tpl, ,,276
Acioa edulis,Acioa edulis,,1,Accepted,Acioa edulis,Prance,Chrysobalanaceae,tpl;tropicos, ,,277
Acioa guianensis,Acioa guianensis,,1,Accepted,Acioa guianensis,Aubl.,Chrysobalanaceae,tpl;tropicos, ,,278
Acmanthera latifolia,Acmanthera latifolia,,1,Accepted,Acmanthera latifolia,(Juss.) Griseb.,Malpighiaceae,tpl, ,,279
Acmena acuminatissima,Acmena acuminatissima,,1,Synonym,Syzygium acuminatissimum,(Blume) DC.,Myrtaceae,tpl, ,,280
Acmena graveolens,Acmena graveolens,,1,Synonym,Syzygium graveolens,(F.M.Bailey) Craven & Biffin,Myrtaceae,tpl, ,,281
Acmena graveolens,Acmena graveolens,,1,Synonym,Syzygium graveolens,(F.M.Bailey) Craven & Biffin,Myrtaceae,tpl, ,,282
Acmena hemilampra,Acmena hemilampra,,1,Synonym,Syzygium hemilamprum,(F.Muell.) Craven & Biffin,Myrtaceae,tpl, ,,283
Acmena ingens,Acmena ingens,,1,Synonym,Syzygium ingens,(F.Muell. ex C.Moore) Craven & Biffin,Myrtaceae,tpl, ,,284
Acmena ingens,Acmena ingens,,1,Synonym,Syzygium ingens,(F.Muell. ex C.Moore) Craven & Biffin,Myrtaceae,tpl, ,,285
Acmena ingens,Acmena ingens,,1,Synonym,Syzygium ingens,(F.Muell. ex C.Moore) Craven & Biffin,Myrtaceae,tpl, ,,286
Acmena macrocarpa,Acmena macrocarpa,,1,Synonym,Syzygium graveolens,(F.M.Bailey) Craven & Biffin,Myrtaceae,tpl, ,,287
Acmena resa,Acmena resa,,1,Synonym,Syzygium resa,(B.Hyland) Craven & Biffin,Myrtaceae,tpl, ,,288
Acmena smithii,Acmena smithii,,1,Synonym,Syzygium smithii,(Poir.) Nied.,Myrtaceae,tpl, ,,289
Acmena smithii,Acmena smithii,,1,Synonym,Syzygium smithii,(Poir.) Nied.,Myrtaceae,tpl, ,,290
Acmena smithii,Acmena smithii,,1,Synonym,Syzygium smithii,(Poir.) Nied.,Myrtaceae,tpl, ,,291
Acmena smithii,Acmena smithii,,1,Synonym,Syzygium smithii,(Poir.) Nied.,Myrtaceae,tpl, ,,292
Acmena smithii,Acmena smithii,,1,Synonym,Syzygium smithii,(Poir.) Nied.,Myrtaceae,tpl, ,,293
Acmena smithii,Acmena smithii,,1,Synonym,Syzygium smithii,(Poir.) Nied.,Myrtaceae,tpl, ,,294
Acmenosperma claviflorum,Acmenosperma claviflorum,,1,Synonym,Syzygium claviflorum,(Roxb.) Wall. ex A.M.Cowan & Cowan,Myrtaceae,tpl, ,,295
Acokanthera oppositifolia,Acokanthera oppositifolia,,1,Accepted,Acokanthera oppositifolia,(Lam.) Codd,Apocynaceae,tpl;tropicos, ,,296
Acosmium dasycarpum,Acosmium dasycarpum,,1,Accepted,Acosmium dasycarpum,(Vogel)Yakovlev,Fabaceae,ildis, ,,297
Acosmium nitens,Acosmium nitens,,1,Accepted,Acosmium nitens,(Vogel)Yakovlev,Fabaceae,ildis, ,,298
Acosmium nitens,Acosmium nitens,,1,Accepted,Acosmium nitens,(Vogel)Yakovlev,Fabaceae,ildis, ,,299
Acosmium nitens,Acosmium nitens,,1,Accepted,Acosmium nitens,(Vogel)Yakovlev,Fabaceae,ildis, ,,300
Acosmium panamense,Acosmium panamense,,1,Accepted,Acosmium panamense,(Benth.)Yakovlev,Fabaceae,ildis, ,,301
Acosmium praeclarum,Acosmium praeclarum,,1,Accepted,Acosmium praeclarum,(Sandwith)Yakovlev,Fabaceae,ildis, ,,302
Acradenia euodiiformis,Acradenia euodiiformis,,1,Accepted,Acradenia euodiiformis,(F.Muell.) T.G.Hartley,Rutaceae,tpl, ,,303
Acradenia euodiiformis,Acradenia euodiiformis,,1,Accepted,Acradenia euodiiformis,(F.Muell.) T.G.Hartley,Rutaceae,tpl, ,,304
Acradenia frankliniae,Acradenia frankliniae,,1,Accepted,Acradenia frankliniae,Kippist,Rutaceae,tpl, ,,305
Acrocarpus fraxinifolius,Acrocarpus fraxinifolius,,1,Accepted,Acrocarpus fraxinifolius,Arn.,Fabaceae,ildis;tropicos, ,,306
Acrocarpus fraxinifolius,Acrocarpus fraxinifolius,,1,Accepted,Acrocarpus fraxinifolius,Arn.,Fabaceae,ildis;tropicos, ,,307
Acronychia acidula,Acronychia acidula,,1,Accepted,Acronychia acidula,F.Muell.,Rutaceae,tpl, ,,308
Acronychia acronychioides,Acronychia acronychioides,,1,Accepted,Acronychia acronychioides,(F.Muell.) T.G.Hartley,Rutaceae,tpl, ,,309
Acronychia goniocarpa,Acronychia goniocarpa,,1,Accepted,Acronychia goniocarpa,Merr. & L.M.Perry,Rutaceae,tpl, ,,310
Acronychia haplophylla,Acronychia haplophylla,,1,Synonym,Acronychia tetrandra,F.Muell.,Rutaceae,tpl, ,,311
Acronychia haplophylla,Acronychia haplophylla,,1,Synonym,Acronychia tetrandra,F.Muell.,Rutaceae,tpl, ,,312
Acronychia laevis,Acronychia laevis,,1,Accepted,Acronychia laevis,J.R.Forst. & G.Forst.,Rutaceae,tpl, ,,313
Acronychia laevis,Acronychia laevis,,1,Accepted,Acronychia laevis,J.R.Forst. & G.Forst.,Rutaceae,tpl, ,,314
Acronychia melicopoides,Acronychia melicopoides,,1,Synonym,Acronychia acronychioides,(F.Muell.) T.G.Hartley,Rutaceae,tpl, ,,315
Acronychia octandra,Acronychia octandra,,1,Accepted,Acronychia octandra,(F.Muell.) T.G.Hartley,Rutaceae,tpl, ,,316
Acronychia octandra,Acronychia octandra,,1,Accepted,Acronychia octandra,(F.Muell.) T.G.Hartley,Rutaceae,tpl, ,,317
Acronychia oligophlebia,Acronychia oligophlebia,,1,No opinion,Maclurodendron oligophlebium,(Merr.) T.G. Hartley,Rutaceae,tpl, ,,318
Acronychia pedunculata,Acronychia pedunculata,,1,Accepted,Acronychia pedunculata,(L.) Miq.,Rutaceae,tpl;tropicos, ,,319
Acronychia pedunculata,Acronychia pedunculata,,1,Accepted,Acronychia pedunculata,(L.) Miq.,Rutaceae,tpl;tropicos, ,,320
Acronychia pedunculata,Acronychia pedunculata,,1,Accepted,Acronychia pedunculata,(L.) Miq.,Rutaceae,tpl;tropicos, ,,321
Acronychia porteri,Acronychia porteri,,1,No opinion,,,,tpl, ,,322
Acronychia pullei,Acronychia pullei,,1,Accepted,Acronychia pullei,Lauterb.,Rutaceae,tpl, ,,323
Acronychia trifoliolata,Acronychia trifoliolata,,1,Accepted,Acronychia trifoliolata,Zoll. & Moritzi,Rutaceae,tpl, ,,324
Acronychia vestita,Acronychia vestita,,1,Accepted,Acronychia vestita,F.Muell.,Rutaceae,tpl, ,,325
Acronychia vestita,Acronychia vestita,,1,Accepted,Acronychia vestita,F.Muell.,Rutaceae,tpl, ,,326
Acronychia vestita,Acronychia vestita,,1,Accepted,Acronychia vestita,F.Muell.,Rutaceae,tpl, ,,327
Acronychia wilcoxiana,Acronychia wilcoxiana,,1,Accepted,Acronychia wilcoxiana,(F.Muell.) T.G.Hartley,Rutaceae,tpl, ,,328
Actinodaphne borneensis,Actinodaphne borneensis,,1,Accepted,Actinodaphne borneensis,Meisn.,Lauraceae,tpl, ,,329
Actinodaphne glabra,Actinodaphne glabra,,1,Accepted,Actinodaphne glabra,Blume,Lauraceae,tpl, ,,330
Actinodaphne glomerata,Actinodaphne glomerata,,1,Accepted,Actinodaphne glomerata,(Blume) Nees,Lauraceae,tpl;tropicos, ,,331
Actinodaphne maingayi,Actinodaphne maingayi,,1,Synonym,Actinodaphne macrophylla,(Blume) Nees,Lauraceae,tpl, ,,332
Actinodaphne malaccensis,Actinodaphne malaccensis,,1,Accepted,Actinodaphne malaccensis,Hook.f.,Lauraceae,tpl, ,,333
Actinodaphne procera,Actinodaphne procera,,1,Accepted,Actinodaphne procera,Nees,Lauraceae,tpl, ,,334
Actinodaphne sesquipedalis,Actinodaphne sesquipedalis,,1,Accepted,Actinodaphne sesquipedalis,Hook.f. & Thomson ex Meisn.,Lauraceae,tpl, ,,335
Actinodaphne sphaerocarpa,Actinodaphne sphaerocarpa,,1,Accepted,Actinodaphne sphaerocarpa,(Blume) Nees,Lauraceae,tpl;tropicos, ,,336
Actinostemon lanceolatus,Actinostemon lanceolatus,,1,Synonym,Actinostemon lasiocarpus,(M¨¹ll.Arg.) Baill.,Euphorbiaceae,tpl, ,,337
Adansonia digitata,Adansonia digitata,,1,Accepted,Adansonia digitata,L.,Malvaceae,tpl;tropicos;usda, ,,338
Adelia oaxacana,Adelia oaxacana,,1,Accepted,Adelia oaxacana,(M¨¹ll.Arg.) Hemsl.,Euphorbiaceae,tpl, ,,339
Adelia triloba,Adelia triloba,,1,Accepted,Adelia triloba,(M¨¹ll.Arg.) Hemsl.,Euphorbiaceae,tpl, ,,340
Adenanthera bicolor,Adenanthera bicolor,,1,Misapplied,Adenanthera aglaosperma,Alston,Fabaceae,ildis, ,,341
Adenanthera intermedia,Adenanthera intermedia,,1,Accepted,Adenanthera intermedia,Merr.,Fabaceae,ildis, ,,342
Adenanthera microsperma,Adenanthera microsperma,,1,No opinion,,,,tpl, ,,343
Adenanthera pavonina,Adenanthera pavonina,,1,Accepted,Adenanthera pavonina,,Fabaceae,tpl, ,,344
Adenanthera pavonina,Adenanthera pavonina,,1,Accepted,Adenanthera pavonina,,Fabaceae,tpl, ,,345
Adenanthera pavonina,Adenanthera pavonina,,1,Accepted,Adenanthera pavonina,,Fabaceae,tpl, ,,346
Adenanthera pavonina,Adenanthera pavonina,,1,Accepted,Adenanthera pavonina,,Fabaceae,tpl, ,,347
Adenanthera pavonina,Adenanthera pavonina,,1,Accepted,Adenanthera pavonina,,Fabaceae,tpl, ,,348
Adenanthera pavonina,Adenanthera pavonina,,1,Accepted,Adenanthera pavonina,,Fabaceae,tpl, ,,349
Adenanthera pavonina,Adenanthera pavonina,,1,Accepted,Adenanthera pavonina,,Fabaceae,tpl, ,,350
Adenanthera pavonina,Adenanthera pavonina,,1,Accepted,Adenanthera pavonina,,Fabaceae,tpl, ,,351
Adenanthera pavonina,Adenanthera pavonina,,1,Accepted,Adenanthera pavonina,,Fabaceae,tpl, ,,352
Adenanthera tamarindifolia,Adenanthera tamarindifolia,,1,Synonym,Adenanthera microsperma,Teijsm. & Binn.,Fabaceae,ildis, ,,353
Adenostoma fasciculatum,Adenostoma fasciculatum,,1,Accepted,Adenostoma fasciculatum,Hook. & Arn.,Rosaceae,tpl;tropicos;usda, ,,354
Adina cordifolia,Adina cordifolia,,1,Synonym,Haldina cordifolia,(Roxb.) Ridsdale,Rubiaceae,tpl, [Ambiguous match] ,,355
Adina globiflora,Adina globiflora,,1,Synonym,Adina pilulifera,(Lam.) Franch. ex Drake,Rubiaceae,tpl;tropicos, ,,356
Adina microcephala,Adina microcephala,,1,Synonym,Breonadia salicina,(Vahl) Hepper & J.R.I.Wood,Rubiaceae,tpl, ,,357
Adina pilulifera,Adina pilulifera,,1,Accepted,Adina pilulifera,(Lam.) Franch. ex Drake,Rubiaceae,tpl;tropicos, ,,358
Adina pilulifera,Adina pilulifera,,1,Accepted,Adina pilulifera,(Lam.) Franch. ex Drake,Rubiaceae,tpl;tropicos, ,,359
Adina polycephala,Adina polycephala,,1,Synonym,Metadina trichotoma,(Zoll. & Moritzi) Bakh.f.,Rubiaceae,tpl, ,,360
Adina polycephala,Adina polycephala,,1,Synonym,Metadina trichotoma,(Zoll. & Moritzi) Bakh.f.,Rubiaceae,tpl, ,,361
Adina rubescens,Adina rubescens,,1,Synonym,Pertusadina eurhyncha,(Miq.) Ridsdale,Rubiaceae,tpl, ,,362
Adina sessilifolia,Adina sessilifolia,,1,Synonym,Neonauclea sessilifolia,(Roxb.) Merr.,Rubiaceae,tpl, ,,363
Adinandra acuminata,Adinandra acuminata,,1,Accepted,Adinandra acuminata,Korth.,Pentaphylacaceae,tpl, ,,364
Adinandra acutifolia,Adinandra acutifolia,,1,Synonym,Adinandra bockiana,E.Pritz. ex Diels,Pentaphylacaceae,tpl, ,,365
Adinandra acutifolia,Adinandra acutifolia,,1,Synonym,Adinandra bockiana,E.Pritz. ex Diels,Pentaphylacaceae,tpl, ,,366
Adinandra borneensis,Adinandra borneensis,,1,Accepted,Adinandra borneensis,Kobuski,Pentaphylacaceae,tpl, ,,367
Adinandra collina,Adinandra collina,,1,Accepted,Adinandra collina,Kobuski,Pentaphylacaceae,tpl, ,,368
Adinandra collina,Adinandra collina,,1,Accepted,Adinandra collina,Kobuski,Pentaphylacaceae,tpl, ,,369
Adinandra cordifolia,Adinandra cordifolia,,1,Accepted,Adinandra cordifolia,Ridl.,Pentaphylacaceae,tpl, [Ambiguous match] ,,370
Adinandra dasyantha,Adinandra dasyantha,,1,Accepted,Adinandra dasyantha,Korth.,Pentaphylacaceae,tpl, [Ambiguous match] ,,371
Adinandra dumosa,Adinandra dumosa,,1,Accepted,Adinandra dumosa,Jack,Pentaphylacaceae,tpl, [Ambiguous match] ,,372
Adinandra dumosa,Adinandra dumosa,,1,Accepted,Adinandra dumosa,Jack,Pentaphylacaceae,tpl, [Ambiguous match] ,,373
Adinandra forbesii,Adinandra forbesii,,1,Accepted,Adinandra forbesii,Baker f.,Pentaphylacaceae,tpl, ,,374
Adinandra hainanensis,Adinandra hainanensis,,1,Accepted,Adinandra hainanensis,Hayata,Pentaphylacaceae,tpl;tropicos, ,,375
Adinandra integerrima,Adinandra integerrima,,1,Accepted,Adinandra integerrima,T.Anderson ex Dyer,Pentaphylacaceae,tpl, ,,376
Adinandra javanica,Adinandra javanica,,1,Accepted,Adinandra javanica,Choisy,Pentaphylacaceae,tpl, ,,377
Adinandra lamponga,Adinandra lamponga,,1,Synonym,Adinandra sarosanthera,Miq.,Pentaphylacaceae,tpl, ,,378
Adinandra maculosa,Adinandra maculosa,,1,Accepted,Adinandra maculosa,T.Anderson ex Dyer,Pentaphylacaceae,tpl, ,,379
Adinandra millettii,Adinandra millettii,,1,Accepted,Adinandra millettii,(Hook. & Arn.) Benth. & Hook. f. ex Hance,Pentaphylacaceae,tropicos, ,,380
Adinandra polyneura,Adinandra polyneura,,1,Accepted,Adinandra polyneura,Kobuski,Pentaphylacaceae,tpl, ,,381
Adinandra rantepaoensis,Adinandra rantepaoensis,,1,Accepted,Adinandra rantepaoensis,Kobuski,Pentaphylacaceae,tpl, ,,382
Adinandra sarosanthera,Adinandra sarosanthera,,1,Accepted,Adinandra sarosanthera,Miq.,Pentaphylacaceae,tpl, ,,383
Adinandra subauriculata,Adinandra subauriculata,,1,Accepted,Adinandra subauriculata,Kobuski,Pentaphylacaceae,tpl, ,,384
Adinandra subunguiculata,Adinandra subunguiculata,,1,Accepted,Adinandra subunguiculata,Kobuski,Pentaphylacaceae,tpl, ,,385
Adinauclea fagifolia,Adinauclea fagifolia,,1,Accepted,Adinauclea fagifolia,(Teijsm. & Binn. ex Havil.) Ridsdale,Rubiaceae,tpl;tropicos, ,,386
Adiscanthus fusciflorus,Adiscanthus fusciflorus,,1,Accepted,Adiscanthus fusciflorus,Ducke,Rutaceae,tpl;tropicos, ,,387
Aegiceras corniculatum,Aegiceras corniculatum,,1,Accepted,Aegiceras corniculatum,(L.) Blanco,Primulaceae,tpl;tropicos, ,,388
Aegiceras floridum,Aegiceras floridum,,1,Accepted,Aegiceras floridum,Roem. & Schult.,Primulaceae,tpl, ,,389
Aegiphila integrifolia,Aegiphila integrifolia,,1,Accepted,Aegiphila integrifolia,(Jacq.) B.D.Jacks.,Lamiaceae,tpl, ,,390
Aegiphila intermedia,Aegiphila intermedia,,1,Accepted,Aegiphila intermedia,Moldenke,Lamiaceae,tpl;tropicos, ,,391
Aegiphila klotzkiana,Aegiphila klotzkiana,,1,No opinion,,,,tpl;tropicos, ,,392
Aegle marmelos,Aegle marmelos,,1,Accepted,Aegle marmelos,(L.) Corr¨ºa,Rutaceae,tpl;tropicos, ,,393
Aegle marmelos,Aegle marmelos,,1,Accepted,Aegle marmelos,(L.) Corr¨ºa,Rutaceae,tpl;tropicos, ,,394
Aesculus chinensis,Aesculus chinensis,,1,Accepted,Aesculus chinensis,Bunge,Sapindaceae,tpl;tropicos, ,,395
Aesculus flava,Aesculus flava,,1,Accepted,Aesculus flava,Sol.,Sapindaceae,tpl;tropicos, ,,396
Aesculus hippocastanum,Aesculus hippocastanum,,1,Accepted,Aesculus hippocastanum,L.,Sapindaceae,tpl;tropicos;usda, ,,397
Aesculus indica,Aesculus indica,,1,Accepted,Aesculus indica,(Wall. ex Cambess.) Hook.,Sapindaceae,tpl;tropicos, ,,398
Aesculus octandra,Aesculus octandra,,1,Synonym,Aesculus flava,Sol.,Sapindaceae,tpl, ,,399
Aesculus turbinata,Aesculus turbinata,,1,Accepted,Aesculus turbinata,Blume,Sapindaceae,tpl;tropicos;usda, ,,400
Aetoxylon sympetalum,Aetoxylon sympetalum,,1,Accepted,Aetoxylon sympetalum,(Steenis & Domke) Airy Shaw,Thymelaeaceae,tpl;tropicos, ,,401
Afrocrania volkensii,Afrocrania volkensii,,1,Synonym,Cornus volkensii,Harms,Cornaceae,tpl, ,,402
Afrocrania volkensii,Afrocrania volkensii,,1,Synonym,Cornus volkensii,Harms,Cornaceae,tpl, ,,403
Afzelia africana,Afzelia africana,,1,Synonym,Intsia africana,(Sm.) Kuntze,Fabaceae,tpl;tropicos, ,,404
Afzelia africana,Afzelia africana,,1,Synonym,Intsia africana,(Sm.) Kuntze,Fabaceae,tpl;tropicos, ,,405
Afzelia africana,Afzelia africana,,1,Synonym,Intsia africana,(Sm.) Kuntze,Fabaceae,tpl;tropicos, ,,406
Afzelia africana,Afzelia africana,,1,Synonym,Intsia africana,(Sm.) Kuntze,Fabaceae,tpl;tropicos, ,,407
Afzelia africana,Afzelia africana,,1,Synonym,Intsia africana,(Sm.) Kuntze,Fabaceae,tpl;tropicos, ,,408
Afzelia africana,Afzelia africana,,1,Synonym,Intsia africana,(Sm.) Kuntze,Fabaceae,tpl;tropicos, ,,409
Afzelia africana,Afzelia africana,,1,Synonym,Intsia africana,(Sm.) Kuntze,Fabaceae,tpl;tropicos, ,,410
Afzelia africana,Afzelia africana,,1,Synonym,Intsia africana,(Sm.) Kuntze,Fabaceae,tpl;tropicos, ,,411
Afzelia africana,Afzelia africana,,1,Synonym,Intsia africana,(Sm.) Kuntze,Fabaceae,tpl;tropicos, ,,412
Afzelia africana,Afzelia africana,,1,Synonym,Intsia africana,(Sm.) Kuntze,Fabaceae,tpl;tropicos, ,,413
Afzelia africana,Afzelia africana,,1,Synonym,Intsia africana,(Sm.) Kuntze,Fabaceae,tpl;tropicos, ,,414
Afzelia africana,Afzelia africana,,1,Synonym,Intsia africana,(Sm.) Kuntze,Fabaceae,tpl;tropicos, ,,415
Afzelia africana,Afzelia africana,,1,Synonym,Intsia africana,(Sm.) Kuntze,Fabaceae,tpl;tropicos, ,,416
Afzelia africana,Afzelia africana,,1,Synonym,Intsia africana,(Sm.) Kuntze,Fabaceae,tpl;tropicos, ,,417
Afzelia bella,Afzelia bella,,1,Accepted,Afzelia bella,Harms,Fabaceae,ildis;usda, ,,418
Afzelia bipindensis,Afzelia bipindensis,,1,Accepted,Afzelia bipindensis,Harms,Fabaceae,ildis;tropicos, ,,419
Afzelia bipindensis,Afzelia bipindensis,,1,Accepted,Afzelia bipindensis,Harms,Fabaceae,ildis;tropicos, ,,420
Afzelia bipindensis,Afzelia bipindensis,,1,Accepted,Afzelia bipindensis,Harms,Fabaceae,ildis;tropicos, ,,421
Afzelia bipindensis,Afzelia bipindensis,,1,Accepted,Afzelia bipindensis,Harms,Fabaceae,ildis;tropicos, ,,422
Afzelia bipindensis,Afzelia bipindensis,,1,Accepted,Afzelia bipindensis,Harms,Fabaceae,ildis;tropicos, ,,423
Afzelia bipindensis,Afzelia bipindensis,,1,Accepted,Afzelia bipindensis,Harms,Fabaceae,ildis;tropicos, ,,424
Afzelia bipindensis,Afzelia bipindensis,,1,Accepted,Afzelia bipindensis,Harms,Fabaceae,ildis;tropicos, ,,425
Afzelia bipindensis,Afzelia bipindensis,,1,Accepted,Afzelia bipindensis,Harms,Fabaceae,ildis;tropicos, ,,426
