Name_submitted,Name_matched,Author_matched,Overall_score,Taxonomic_status,Accepted_name,Accepted_author,Accepted_family,Source,Warnings,Accepted_name_lsid,user_id
Caryodendron sppTEAM1,Caryodendron,,0.9,Accepted,Caryodendron,,Euphorbiaceae,tpl, ,,2948
Caryota cumingii,Caryota cumingii,,1,Accepted,Caryota cumingii,Lodd. ex Mart.,Arecaceae,tpl;tropicos, ,,2949
Caryota rumphiana,Caryota rumphiana,,1,Accepted,Caryota rumphiana,Mart.,Arecaceae,tpl, ,,2950
Caryota sppPacific1,Caryota,,0.9,Accepted,Caryota,,Arecaceae,tpl;usda, ,,2951
Caryota urens,Caryota urens,,1,Accepted,Caryota urens,L.,Arecaceae,tpl;tropicos;usda, ,,2952
Casarea sppCuangos1,Caesarea,,0.84,No opinion,,,,tpl, ,,2953
Casearia aculeata,Casearia aculeata,,1,Accepted,Casearia aculeata,Jacq.,Salicaceae,tpl;tropicos;usda, ,,2954
Casearia arborea,Casearia arborea,,1,Accepted,Casearia arborea,(Rich.) Urb.,Salicaceae,tpl;tropicos;usda, ,,2955
Casearia arguta,Casearia arguta,,1,Accepted,Casearia arguta,Kunth,Salicaceae,tpl;tropicos, ,,2956
Casearia bahiensis,Casearia bahiensis,,1,Accepted,Casearia bahiensis,Sleumer,Salicaceae,tpl;tropicos, ,,2957
Casearia barteri,Casearia barteri,,1,Accepted,Casearia barteri,Mast.,Salicaceae,tpl, [Ambiguous match] ,,2958
Casearia battiscombei,Casearia battiscombei,,1,Accepted,Casearia battiscombei,R.E.Fr.,Salicaceae,tpl, ,,2959
Casearia capitellata,Casearia capitellata,,1,Accepted,Casearia capitellata,Blume,Salicaceae,tpl, ,,2960
Casearia catharinensis,Casearia catharinensis,,1,Accepted,Casearia catharinensis,Sleumer,Salicaceae,tpl;tropicos, ,,2961
Casearia cauliflora,Casearia cauliflora,,1,Accepted,Casearia cauliflora,Volkens,Salicaceae,tpl, ,,2962
Casearia clarkei,Casearia clarkei,,1,Accepted,Casearia clarkei,King,Salicaceae,tpl, ,,2963
Casearia combaymensis,Casearia combaymensis,,1,Accepted,Casearia combaymensis,Tul.,Salicaceae,tpl;tropicos, ,,2964
Casearia commersoniana,Casearia commersoniana,,1,Accepted,Casearia commersoniana,Cambess.,Salicaceae,tpl;tropicos, ,,2965
Casearia coriacea,Casearia coriacea,,1,Accepted,Casearia coriacea,Vent.,Salicaceae,tpl;tropicos, ,,2966
Casearia coronata,Casearia coronata,,1,Accepted,Casearia coronata,Standl. & L.O.Williams,Salicaceae,tpl, ,,2967
Casearia decandra,Casearia decandra,,1,Accepted,Casearia decandra,Jacq.,Salicaceae,tpl;tropicos;usda, ,,2968
Casearia elliptica,Casearia elliptica,,1,Synonym,Casearia nigrescens,Tul.,Salicaceae,tpl;tropicos, [Ambiguous match] ,,2969
Casearia fasciculata,Casearia fasciculata,,1,Accepted,Casearia fasciculata,(Ruiz & Pav.) Sleumer,Salicaceae,tpl;tropicos, ,,2970
Casearia fuliginosa,Casearia fuliginosa,,1,Accepted,Casearia fuliginosa,(Blanco) Blanco,Salicaceae,tpl, ,,2971
Casearia gossypiosperma,Casearia gossypiosperma,,1,Accepted,Casearia gossypiosperma,Briq.,Salicaceae,tpl;tropicos, ,,2972
Casearia grandiflora,Casearia grandiflora,,1,Accepted,Casearia grandiflora,Cambess.,Salicaceae,tpl;tropicos, ,,2973
Casearia grewiaefolia,Casearia grewiifolia,,0.97,Accepted,Casearia grewiifolia,Vent.,Salicaceae,tpl, ,,2974
Casearia guianensis,Casearia guianensis,,1,Accepted,Casearia guianensis,(Aubl.) Urb.,Salicaceae,tpl;tropicos;usda, ,,2975
Casearia javitensis,Casearia javitensis,,1,Accepted,Casearia javitensis,Kunth,Salicaceae,tpl;tropicos, ,,2976
Casearia lasiophylla,Casearia lasiophylla,,1,Accepted,Casearia lasiophylla,Eichler,Salicaceae,tpl;tropicos, ,,2977
Casearia macrantha,Casearia macrantha,,1,Accepted,Casearia macrantha,Gilg,Salicaceae,tpl, ,,2978
Casearia macrophylla,Casearia macrophylla,,1,Synonym,Casearia pitumba,Sleumer,Salicaceae,tpl, ,,2979
Casearia mariquitensis,Casearia mariquitensis,,1,Accepted,Casearia mariquitensis,Kunth,Salicaceae,tpl;tropicos, ,,2980
Casearia megacarpa,Casearia megacarpa,,1,Accepted,Casearia megacarpa,Cuatrec.,Salicaceae,tpl;tropicos, ,,2981
Casearia membranacea,Casearia membranacea,,1,Accepted,Casearia membranacea,Hance,Salicaceae,tpl;tropicos, ,,2982
Casearia mexiae,Casearia mexiae,,1,Accepted,Casearia mexiae,Sandwith,Salicaceae,tpl;tropicos, ,,2983
Casearia obliqua,Casearia obliqua,,1,Accepted,Casearia obliqua,Spreng.,Salicaceae,tpl;tropicos, ,,2984
Casearia obovalis,Casearia obovalis,,1,Accepted,Casearia obovalis,Poepp. ex Griseb.,Salicaceae,tpl;tropicos, ,,2985
Casearia pitumba,Casearia pitumba,,1,Accepted,Casearia pitumba,Sleumer,Salicaceae,tpl;tropicos, ,,2986
Casearia praecox,Casearia praecox,,1,Accepted,Casearia praecox,Griseb.,Salicaceae,tpl;tropicos, ,,2987
Casearia prunifolia,Casearia prunifolia,,1,Accepted,Casearia prunifolia,Kunth,Salicaceae,tpl;tropicos, ,,2988
Casearia puberula,Casearia puberula,,1,Accepted,Casearia puberula,Guillaumin,Salicaceae,tpl, ,,2989
Casearia rusbyana,Casearia rusbyana,,1,Accepted,Casearia rusbyana,Briq.,Salicaceae,tpl;tropicos, ,,2990
Casearia silvana,Casearia silvana,,1,Synonym,Casearia disticha,(J.R.Forst. & G.Forst.) A.Gray,Salicaceae,tpl, ,,2991
Casearia singularis,Casearia singularis,,1,Synonym,Casearia combaymensis,Tul.,Salicaceae,tpl, ,,2992
Casearia sppAllpahua1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,2993
Casearia sppAlterdoc1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,2994
Casearia sppAlterdoc2,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,2995
Casearia sppAntado1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,2996
Casearia sppBRi1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,2997
Casearia sppBanyong1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,2998
Casearia sppBerbicer1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,2999
Casearia sppCabezade1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3000
Casearia sppCalabate1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3001
Casearia sppCandamo1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3002
Casearia sppCarlosbo1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3003
Casearia sppCarlosbo2,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3004
Casearia sppConstanc1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3005
Casearia sppConstanc2,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3006
Casearia sppCuangos1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3007
Casearia sppCuangos2,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3008
Casearia sppCuangos3,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3009
Casearia sppCuevas1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3010
Casearia sppDucke1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3011
Casearia sppDucke2,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3012
Casearia sppEsmerald1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3013
Casearia sppEsmerald2,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3014
Casearia sppFPnet1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3015
Casearia sppGF1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3016
Casearia sppGF2,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3017
Casearia sppGF3,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3018
Casearia sppGF4,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3019
Casearia sppHumboldt1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3020
Casearia sppLagenoa1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3021
Casearia sppLagenoa2,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3022
Casearia sppMadidi1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3023
Casearia sppMadidiri1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3024
Casearia sppMaquipuc1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3025
Casearia sppMiazi1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3026
Casearia sppMiazi2,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3027
Casearia sppMishws1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3028
Casearia sppNangarit1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3029
Casearia sppPE1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3030
Casearia sppPasoh301,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3031
Casearia sppPasoh302,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3032
Casearia sppPerinet1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3033
Casearia sppPersever1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3034
Casearia sppPersever2,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3035
Casearia sppProviden1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3036
Casearia sppProviden2,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3037
Casearia sppRAINFOR1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3038
Casearia sppSCA1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3039
Casearia sppSCA2,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3040
Casearia sppSCA3,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3041
Casearia sppTEAM1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3042
Casearia sppTEAM2,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3043
Casearia sppTEAM4,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3044
Casearia sppTahuampa1,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3045
Casearia sppYanam21,Casearia,,0.9,Accepted,Casearia,,Salicaceae,tpl, ,,3046
Casearia spruceana,Casearia spruceana,,1,Accepted,Casearia spruceana,Benth. ex Eichler,Salicaceae,tpl;tropicos, ,,3047
Casearia sylvestris,Casearia sylvestris,,1,Accepted,Casearia sylvestris,Sw.,Salicaceae,tpl;tropicos;usda, ,,3048
Casearia tacanensis,Casearia tacanensis,,1,Accepted,Casearia tacanensis,Lundell,Salicaceae,tpl;tropicos, ,,3049
Casearia tachirensis,Casearia tachirensis,,1,Accepted,Casearia tachirensis,Steyerm.,Salicaceae,tpl;tropicos, ,,3050
Casearia uleana,Casearia uleana,,1,Accepted,Casearia uleana,Sleumer,Salicaceae,tpl;tropicos, ,,3051
Casearia ulmifolia,Casearia ulmifolia,,1,Accepted,Casearia ulmifolia,Vahl ex Vent.,Salicaceae,tpl;tropicos, ,,3052
Casearia vareca,Casearia vareca,,1,Accepted,Casearia vareca,Roxb.,Salicaceae,tpl, ,,3053
Casearia zahlbruckneri,Casearia zahlbruckneri,,1,Accepted,Casearia zahlbruckneri,Szyszy__.,Salicaceae,tpl;tropicos, ,,3054
Casimirella sppMishnfl1,Casimirella,,0.9,Accepted,Casimirella,,Icacinaceae,tpl, ,,3055
Casimiroa tetrameria,Casimiroa tetrameria,,1,Accepted,Casimiroa tetrameria,Millsp.,Rutaceae,tpl;tropicos;usda, ,,3056
Casoeria stipulata,Casearia stipitata,,0.8,Accepted,Casearia stipitata,Mast.,Salicaceae,tpl, [Ambiguous match] ,,3057
Cassia adiantifolia,Cassia adiantifolia,,1,No opinion,,,,tpl, ,,3058
Cassia aubrevillei,Cassia aubrevillei,,1,Accepted,Cassia aubrevillei,Pellegr.,Fabaceae,ildis, ,,3059
Cassia cowanii,Cassia cowanii,,1,Accepted,Cassia cowanii,H.S.Irwin & Barneby,Fabaceae,ildis, ,,3060
Cassia fastuosa,Cassia fastuosa,,1,No opinion,,,,tpl, ,,3061
Cassia ferruginea,Cassia ferruginea,,1,Accepted,Cassia ferruginea,(Schrad.)DC.,Fabaceae,ildis, ,,3062
Cassia fistula,Cassia fistula,,1,Accepted,Cassia fistula,L.,Fabaceae,ildis;tropicos;usda, ,,3063
Cassia fruticosa,Cassia fruticosa,,1,No opinion,,,,tpl, ,,3064
Cassia grandis,Cassia grandis,,1,Accepted,Cassia grandis,L.f.,Fabaceae,ildis, ,,3065
Cassia javanica,Cassia javanica,,1,No opinion,,,,tpl, ,,3066
Cassia leptophylla,Cassia leptophylla,,1,Accepted,Cassia leptophylla,Vogel,Fabaceae,ildis;tropicos;usda, ,,3067
Cassia mimosoides,Cassia mimosoides,,1,No opinion,,,,tpl, ,,3068
Cassia rubriflora,Cassia rubriflora,,1,Accepted,Cassia rubriflora,Ducke,Fabaceae,ildis;tropicos, ,,3069
Cassia siamea,Cassia siamea,,1,Synonym,Senna siamea,(Lam.)H.S.Irwin & Barneby,Fabaceae,ildis, ,,3070
Cassia sppChirinos1,Cassia,,0.9,Accepted,Cassia,,Fabaceae,tpl;usda, ,,3071
Cassia sppHuamani1,Cassia,,0.9,Accepted,Cassia,,Fabaceae,tpl;usda, ,,3072
Cassia sppIN1,Cassia,,0.9,Accepted,Cassia,,Fabaceae,tpl;usda, ,,3073
Cassia sppLinhares1,Cassia,,0.9,Accepted,Cassia,,Fabaceae,tpl;usda, ,,3074
Cassia sppManaure1,Cassia,,0.9,Accepted,Cassia,,Fabaceae,tpl;usda, ,,3075
Cassia sppMiazi1,Cassia,,0.9,Accepted,Cassia,,Fabaceae,tpl;usda, ,,3076
Cassia spruceana,Cassia spruceana,,1,Accepted,Cassia spruceana,Benth.,Fabaceae,ildis;tropicos, ,,3077
Cassia sylvestris,Cassia sylvestris,,1,Synonym,,,,tpl, ,,3078
Cassine xylocarpa,Cassine xylocarpa,,1,Accepted,Cassine xylocarpa,Vent.,Celastraceae,tpl;usda, ,,3079
Cassinopsis madagascariensis,Cassinopsis madagascariensis,,1,Accepted,Cassinopsis madagascariensis,Baill.,Icacinaceae,tpl;tropicos, ,,3080
Cassinopsis sppTEAM1,Cassinopsis,,0.9,Accepted,Cassinopsis,,Icacinaceae,tpl, ,,3081
Cassipourea congoensis,Cassipourea congoensis,,1,No opinion,,,,tropicos, ,,3082
Cassipourea elliptica,Cassipourea elliptica,,1,Synonym,Cassipourea guianensis,Aubl.,Rhizophoraceae,tpl, ,,3083
Cassipourea guianensis,Cassipourea guianensis,,1,Accepted,Cassipourea guianensis,Aubl.,Rhizophoraceae,tpl;tropicos;usda, ,,3084
Cassipourea gummifera,Cassipourea gummifera,,1,Invalid,,,,tropicos, ,,3085
Cassipourea gummiflua,Cassipourea gummiflua,,1,Accepted,Cassipourea gummiflua,Tul.,Rhizophoraceae,tpl;tropicos, ,,3086
Cassipourea hiotou,Cassipourea hiotou,,1,Accepted,Cassipourea hiotou,Aubr¨¦v. & Pellegr.,Rhizophoraceae,tpl, ,,3087
Cassipourea korupensis,Cassipourea korupensis,,1,Accepted,Cassipourea korupensis,Kenfack & Sainge,Rhizophoraceae,tpl, ,,3088
Cassipourea lescotiana,Cassipourea lescotiana,,1,Accepted,Cassipourea lescotiana,J.-G.Adam,Rhizophoraceae,tpl, ,,3089
Cassipourea nialatou,Cassipourea nialatou,,1,Accepted,Cassipourea nialatou,Aubr¨¦v. & Pellegr.,Rhizophoraceae,tpl, ,,3090
Cassipourea peruviana,Cassipourea peruviana,,1,Accepted,Cassipourea peruviana,Alston,Rhizophoraceae,tpl;tropicos, ,,3091
Cassipourea ruwensorensis,Cassipourea ruwensorensis,,1,Accepted,Cassipourea ruwensorensis,(Engl.) Alston,Rhizophoraceae,tpl, ,,3092
Cassipourea sppCarajas1,Cassipourea,,0.9,Accepted,Cassipourea,,Rhizophoraceae,tpl;usda, ,,3093
Cassipourea sppCuzcoama1,Cassipourea,,0.9,Accepted,Cassipourea,,Rhizophoraceae,tpl;usda, ,,3094
Cassipourea sppFPnet1,Cassipourea,,0.9,Accepted,Cassipourea,,Rhizophoraceae,tpl;usda, ,,3095
Cassipourea sppGentry1,Cassipourea,,0.9,Accepted,Cassipourea,,Rhizophoraceae,tpl;usda, ,,3096
Cassipourea sppLaselva1,Cassipourea,,0.9,Accepted,Cassipourea,,Rhizophoraceae,tpl;usda, ,,3097
Cassipourea sppMishnfl1,Cassipourea,,0.9,Accepted,Cassipourea,,Rhizophoraceae,tpl;usda, ,,3098
Cassipourea sppNdakanni1,Cassipourea,,0.9,Accepted,Cassipourea,,Rhizophoraceae,tpl;usda, ,,3099
Cassipourea sppPande1,Cassipourea,,0.9,Accepted,Cassipourea,,Rhizophoraceae,tpl;usda, ,,3100
Cassipourea sppTEAM1,Cassipourea,,0.9,Accepted,Cassipourea,,Rhizophoraceae,tpl;usda, ,,3101
Cassipourea sppTEAM2,Cassipourea,,0.9,Accepted,Cassipourea,,Rhizophoraceae,tpl;usda, ,,3102
Castanola paradoxa,Castanola paradoxa,,1,Synonym,Agelaea paradoxa,Gilg,Connaraceae,tpl, ,,3103
Castanopsis carlesii,Castanopsis carlesii,,1,Accepted,Castanopsis carlesii,(Hemsl.) Hayata,Fagaceae,tpl;tropicos, ,,3104
Castanopsis chinensis,Castanopsis chinensis,,1,Accepted,Castanopsis chinensis,(Spreng.) Hance,Fagaceae,tpl;tropicos, ,,3105
Castanopsis curtisii,Castanopsis curtisii,,1,Accepted,Castanopsis curtisii,King,Fagaceae,tpl, ,,3106
Castanopsis daxinensis,Castanopsis daxinensis,,1,Invalid,,,,tropicos, ,,3107
Castanopsis eyrei,Castanopsis eyrei,,1,Accepted,Castanopsis eyrei,(Champ. ex Benth.) Hutch.,Fagaceae,tpl, ,,3108
Castanopsis faberi,Castanopsis faberi,,1,Accepted,Castanopsis faberi,Hance,Fagaceae,tpl;tropicos, ,,3109
Castanopsis fargesii,Castanopsis fargesii,,1,Accepted,Castanopsis fargesii,Franch.,Fagaceae,tpl;tropicos, ,,3110
Castanopsis fordii,Castanopsis fordii,,1,Accepted,Castanopsis fordii,Hance,Fagaceae,tpl;tropicos, ,,3111
Castanopsis formosana,Castanopsis formosana,,1,Accepted,Castanopsis formosana,(Skan) Hayata,Fagaceae,tpl, ,,3112
Castanopsis goniacantha,Castanopsis goniacantha,,1,Synonym,Castanopsis lamontii,Hance,Fagaceae,tpl, ,,3113
Castanopsis hayatii,Castanopsis,,0.5,Accepted,Castanopsis,,Fagaceae,tpl;usda, [Partial match] ,,3114
Castanopsis indica,Castanopsis indica,,1,Accepted,Castanopsis indica,(Roxb. ex Lindl.) A.DC.,Fagaceae,tpl, ,,3115
Castanopsis inermis,Castanopsis inermis,,1,Accepted,Castanopsis inermis,(Lindl.) Benth. & Hook.f.,Fagaceae,tpl, ,,3116
Castanopsis lucida,Castanopsis lucida,,1,Accepted,Castanopsis lucida,(Nees) Soepadmo,Fagaceae,tpl;tropicos, ,,3117
Castanopsis megacarpa,Castanopsis megacarpa,,1,Accepted,Castanopsis megacarpa,Gamble,Fagaceae,tpl, ,,3118
Castanopsis nephelioides,Castanopsis nephelioides,,1,Accepted,Castanopsis nephelioides,King ex Hook.f.,Fagaceae,tpl, ,,3119
Castanopsis schefferiana,Castanopsis schefferiana,,1,Accepted,Castanopsis schefferiana,Hance,Fagaceae,tpl, ,,3120
Castanopsis sppGenting1,Castanopsis,,0.9,Accepted,Castanopsis,,Fagaceae,tpl;usda, ,,3121
Castanopsis sppIN1,Castanopsis,,0.9,Accepted,Castanopsis,,Fagaceae,tpl;usda, ,,3122
Castanopsis tibetana,Castanopsis tibetana,,1,Accepted,Castanopsis tibetana,Hance,Fagaceae,tpl;tropicos, ,,3123
Castanospermum australe,Castanospermum australe,,1,No opinion,,,,tpl, ,,3124
Castilla elastica,Castilla elastica,,1,Accepted,Castilla elastica,Cerv.,Moraceae,tpl, ,,3125
Castilla sppCarajas1,Castilla,,0.9,Accepted,Castilla,,Moraceae,tpl;usda, ,,3126
Castilla sppCuangos1,Castilla,,0.9,Accepted,Castilla,,Moraceae,tpl;usda, ,,3127
Castilla sppFPnet1,Castilla,,0.9,Accepted,Castilla,,Moraceae,tpl;usda, ,,3128
Castilla sppMurri1,Castilla,,0.9,Accepted,Castilla,,Moraceae,tpl;usda, ,,3129
Castilla sppRAINFOR1,Castilla,,0.9,Accepted,Castilla,,Moraceae,tpl;usda, ,,3130
Castilla sppTEAM1,Castilla,,0.9,Accepted,Castilla,,Moraceae,tpl;usda, ,,3131
Castilla tunu,Castilla tunu,,1,Accepted,Castilla tunu,Hemsl.,Moraceae,tpl;tropicos, ,,3132
Castilla ulei,Castilla ulei,,1,Accepted,Castilla ulei,Warb.,Moraceae,tpl;tropicos;usda, ,,3133
Castilloa guatemalensis,Castilla guatemalensis,,0.98,Synonym,Castilla elastica,Cerv.,Moraceae,tpl, ,,3134
Casuarina equisetifolia,Casuarina equisetifolia,,1,Accepted,Casuarina equisetifolia,L.,Casuarinaceae,tpl;tropicos;usda, ,,3135
Casuarina glauca,Casuarina glauca,,1,Accepted,Casuarina glauca,Sieber ex Spreng.,Casuarinaceae,tpl;tropicos, ,,3136
Casuarina lepidophloia,Casuarina lepidophloia,,1,Synonym,Casuarina cristata,Miq.,Casuarinaceae,tpl, ,,3137
Casuarina sppIN1,Casuarina,,0.9,Accepted,Casuarina,,Casuarinaceae,tpl;usda, ,,3138
Cathedra acuminata,Cathedra acuminata,,1,Accepted,Cathedra acuminata,(Benth.) Miers,Olacaceae,tpl;tropicos, ,,3139
Cathedra bahiensis,Cathedra bahiensis,,1,Accepted,Cathedra bahiensis,Sleumer,Olacaceae,tpl;tropicos, ,,3140
Cathedra sppRionegro1,Cathedra,,0.9,Accepted,Cathedra,,Olacaceae,tpl, ,,3141
Cathedra sppSCA1,Cathedra,,0.9,Accepted,Cathedra,,Olacaceae,tpl, ,,3142
Cathedra sppSucusari1,Cathedra,,0.9,Accepted,Cathedra,,Olacaceae,tpl, ,,3143
Cathormion altissimum,Cathormion altissimum,,1,Accepted,Cathormion altissimum,Hutch.,Fabaceae,tpl;tropicos, [Ambiguous match] ,,3144
Catoblastus dryanderae,Catoblastus dryanderae,,1,Synonym,Wettinia radiata,(O.F.Cook & Doyle) R.Bernal,Arecaceae,tpl, ,,3145
Catoblastus sppAntado1,Catoblastus,,0.9,No opinion,,,,tpl, ,,3146
Catoblastus sppBilsa1,Catoblastus,,0.9,No opinion,,,,tpl, ,,3147
Catoblastus sppCedral1,Catoblastus,,0.9,No opinion,,,,tpl, ,,3148
Catoblastus sppMurri1,Catoblastus,,0.9,No opinion,,,,tpl, ,,3149
Catoblastus sppMurri2,Catoblastus,,0.9,No opinion,,,,tpl, ,,3150
Catoblastus velutinus,Catoblastus velutinus,,1,Synonym,Wettinia aequalis,(O.F.Cook & Doyle) R.Bernal,Arecaceae,tpl, ,,3151
Catostemma commune,Catostemma commune,,1,Accepted,Catostemma commune,Sandwith,Malvaceae,tpl;tropicos, ,,3152
Catostemma fragrans,Catostemma fragrans,,1,Accepted,Catostemma fragrans,Benth.,Malvaceae,tpl;tropicos, ,,3153
Catostemma sppBerbicer1,Catostemma,,0.9,Accepted,Catostemma,,Malvaceae,tpl, ,,3154
Catostemma sppConstanc1,Catostemma,,0.9,Accepted,Catostemma,,Malvaceae,tpl, ,,3155
Caurynante sppGA1,No suitable matches found.,,0,,,,,, ,,3156
Cavacoa quintasii,Cavacoa quintasii,,1,Accepted,Cavacoa quintasii,(Pax & K.Hoffm.) J.L¨¦onard,Euphorbiaceae,tpl, ,,3157
Cavacoa sppGA1,Cavacoa,,0.9,Accepted,Cavacoa,,Euphorbiaceae,tpl, ,,3158
Cavanillesia hylogeiton,Cavanillesia hylogeiton,,1,Accepted,Cavanillesia hylogeiton,Ulbr.,Malvaceae,tpl;tropicos, ,,3159
Cavanillesia platanifolia,Cavanillesia platanifolia,,1,Accepted,Cavanillesia platanifolia,(Humb. & Bonpl.) Kunth,Malvaceae,tpl, ,,3160
Cavanillesia sppFPnet1,Cavanillesia,,0.9,Accepted,Cavanillesia,,Malvaceae,tpl, ,,3161
Cavanillesia umbellata,Cavanillesia umbellata,,1,Accepted,Cavanillesia umbellata,Ruiz & Pav.,Malvaceae,tpl;tropicos, ,,3162
Cavendishia antioquiensis,Cavendishia antioquiensis,,1,Accepted,Cavendishia antioquiensis,Luteyn & Dames e Sylva,Ericaceae,tpl, ,,3163
Cavendishia bracteata,Cavendishia bracteata,,1,Accepted,Cavendishia bracteata,(Ruiz & Pav. ex J.St.Hil.) Hoerold,Ericaceae,tpl, ,,3164
Cavendishia callista,Cavendishia callista,,1,Accepted,Cavendishia callista,Donn.Sm.,Ericaceae,tpl, ,,3165
Cavendishia palustris,Cavendishia palustris,,1,Accepted,Cavendishia palustris,A.C.Sm.,Ericaceae,tpl, ,,3166
Cavendishia sppCuevas1,Cavendishia,,0.9,Accepted,Cavendishia,,Ericaceae,tpl, ,,3167
Cavendishia sppLaplanad2,Cavendishia,,0.9,Accepted,Cavendishia,,Ericaceae,tpl, ,,3168
Cavendishia sppNeusa1,Cavendishia,,0.9,Accepted,Cavendishia,,Ericaceae,tpl, ,,3169
Cavendishia sppNeusa2,Cavendishia,,0.9,Accepted,Cavendishia,,Ericaceae,tpl, ,,3170
Cavendishia tarapotana,Cavendishia tarapotana,,1,Accepted,Cavendishia tarapotana,Benth. & Hook.f.,Ericaceae,tpl, ,,3171
Cayaponia opthalmica,Cayaponia ophthalmica,,0.99,Accepted,Cayaponia ophthalmica,R.E.Schult.,Cucurbitaceae,tpl, ,,3172
Cayaponia sppBilsa1,Cayaponia,,0.9,Accepted,Cayaponia,,Cucurbitaceae,tpl;usda, ,,3173
Cayaponia sppCandamo1,Cayaponia,,0.9,Accepted,Cayaponia,,Cucurbitaceae,tpl;usda, ,,3174
Cayaponia sppCarajas1,Cayaponia,,0.9,Accepted,Cayaponia,,Cucurbitaceae,tpl;usda, ,,3175
Cayaponia sppDucke1,Cayaponia,,0.9,Accepted,Cayaponia,,Cucurbitaceae,tpl;usda, ,,3176
Cayaponia sppHuamani1,Cayaponia,,0.9,Accepted,Cayaponia,,Cucurbitaceae,tpl;usda, ,,3177
Cayaponia sppJenarohe1,Cayaponia,,0.9,Accepted,Cayaponia,,Cucurbitaceae,tpl;usda, ,,3178
Cayaponia sppMadidi1,Cayaponia,,0.9,Accepted,Cayaponia,,Cucurbitaceae,tpl;usda, ,,3179
Cayaponia sppMiazi1,Cayaponia,,0.9,Accepted,Cayaponia,,Cucurbitaceae,tpl;usda, ,,3180
Cayaponia sppMurri1,Cayaponia,,0.9,Accepted,Cayaponia,,Cucurbitaceae,tpl;usda, ,,3181
