Name_submitted,Name_matched,Author_matched,Overall_score,Taxonomic_status,Accepted_name,Accepted_author,Accepted_family,Source,Warnings,Accepted_name_lsid
",binomial",No suitable matches found.,,0,,,,,, ,
"1"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"2"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"3"",""Alangium chinense",Alangium chinense,,0.9,Accepted,Alangium chinense,(Lour.) Harms,Cornaceae,tpl;tropicos, ,
"4"",""Newtonia buchananii",Newtonia buchananii,,0.9,Accepted,Newtonia buchananii,(Baker)G.C.C.Gilbert & Boutique,Fabaceae,ildis, ,
"5"",""Drypetes sppTEAM3",Drypetes,,0.9,Accepted,Drypetes,,Putranjivaceae,tpl, ,
"6"",""Cassipourea gummifera",Cassipourea gummifera,,0.9,Invalid,,,,tropicos, ,
"7"",""Myrianthus holstii",Myrianthus holstii,,0.9,Accepted,Myrianthus holstii,Engl.,Urticaceae,tpl;tropicos, ,
"8"",""Carapa grandiflora",Carapa grandiflora,,0.9,Accepted,Carapa grandiflora,Sprague,Meliaceae,tpl, ,
"9"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"10"",""Clausena anisata",Clausena anisata,,0.9,Accepted,Clausena anisata,(Willd.) Hook.f. ex Benth.,Rutaceae,tpl, ,
"11"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"12"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"13"",""unknown sppET1",No suitable matches found.,,0,,,,,, ,
"14"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"15"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"16"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"17"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"18"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"19"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"20"",""Polyscias fulva",Polyscias fulva,,0.9,Accepted,Polyscias fulva,(Hiern) Harms,Araliaceae,tpl;tropicos, ,
"21"",""unknown sppTEAM2",No suitable matches found.,,0,,,,,, ,
"22"",""Carapa grandiflora",Carapa grandiflora,,0.9,Accepted,Carapa grandiflora,Sprague,Meliaceae,tpl, ,
"23"",""Polyscias fulva",Polyscias fulva,,0.9,Accepted,Polyscias fulva,(Hiern) Harms,Araliaceae,tpl;tropicos, ,
"24"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"25"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"26"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"27"",""Maesa lanceolata",Maesa lanceolata,,0.9,Accepted,Maesa lanceolata,Forssk.,Primulaceae,tpl;tropicos, ,
"28"",""Psychotria mahoni",Psychotria mahonii,,0.88,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"29"",""Polyscias fulva",Polyscias fulva,,0.9,Accepted,Polyscias fulva,(Hiern) Harms,Araliaceae,tpl;tropicos, ,
"30"",""Maesa lanceolata",Maesa lanceolata,,0.9,Accepted,Maesa lanceolata,Forssk.,Primulaceae,tpl;tropicos, ,
"31"",""Alangium chinense",Alangium chinense,,0.9,Accepted,Alangium chinense,(Lour.) Harms,Cornaceae,tpl;tropicos, ,
"32"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"33"",""Polyscias fulva",Polyscias fulva,,0.9,Accepted,Polyscias fulva,(Hiern) Harms,Araliaceae,tpl;tropicos, ,
"34"",""Bridelia micrantha",Bridelia micrantha,,0.9,Accepted,Bridelia micrantha,(Hochst.) Baill.,Phyllanthaceae,tpl;tropicos, ,
"35"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"36"",""Carapa grandiflora",Carapa grandiflora,,0.9,Accepted,Carapa grandiflora,Sprague,Meliaceae,tpl, ,
"37"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"38"",""Newtonia buchananii",Newtonia buchananii,,0.9,Accepted,Newtonia buchananii,(Baker)G.C.C.Gilbert & Boutique,Fabaceae,ildis, ,
"39"",""Croton macrostachyus",Croton macrostachyus,,0.9,Accepted,Croton macrostachyus,Hochst. ex Delile,Euphorbiaceae,tpl;tropicos, ,
"40"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"41"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"42"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"43"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"44"",""Syzygium guineense",Syzygium guineense,,0.9,Accepted,Syzygium guineense,(Willd.) DC.,Myrtaceae,tpl;tropicos, ,
"45"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"46"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"47"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"48"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"49"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"50"",""Maesa lanceolata",Maesa lanceolata,,0.9,Accepted,Maesa lanceolata,Forssk.,Primulaceae,tpl;tropicos, ,
"51"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"52"",""Newtonia buchananii",Newtonia buchananii,,0.9,Accepted,Newtonia buchananii,(Baker)G.C.C.Gilbert & Boutique,Fabaceae,ildis, ,
"53"",""Newtonia buchananii",Newtonia buchananii,,0.9,Accepted,Newtonia buchananii,(Baker)G.C.C.Gilbert & Boutique,Fabaceae,ildis, ,
"54"",""Ficus natelensis",Ficus natalensis,,0.88,Accepted,Ficus natalensis,Hochst.,Moraceae,tpl;tropicos, ,
"55"",""Bridelia micrantha",Bridelia micrantha,,0.9,Accepted,Bridelia micrantha,(Hochst.) Baill.,Phyllanthaceae,tpl;tropicos, ,
"56"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"57"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"58"",""Trichoscypha submontana",Trichoscypha submontana,,0.9,Synonym,Trichoscypha lucens,Oliv.,Anacardiaceae,tpl, ,
"59"",""unknown sppTEAM2",No suitable matches found.,,0,,,,,, ,
"60"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"61"",""Drypetes sppTEAM3",Drypetes,,0.9,Accepted,Drypetes,,Putranjivaceae,tpl, ,
"62"",""Parinari excelsa",Parinari excelsa,,0.9,Accepted,Parinari excelsa,Sabine,Chrysobalanaceae,tpl;tropicos, ,
"63"",""Ilex mitis",No suitable matches found.,,0,,,,,, ,
"64"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"65"",""Albizia gummifera",Albizia gummifera,,0.9,No opinion,,,,tpl, ,
"66"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"67"",""Tabernaemontana holstii",Tabernaemontana holstii,,0.9,Synonym,Tabernaemontana pachysiphon,Stapf,Apocynaceae,tpl, ,
"68"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"69"",""Erythrina abyssinica",Erythrina abyssinica,,0.9,No opinion,,,,tpl, ,
"70"",""Cassipourea sppTEAM1",Cassipourea,,0.9,Accepted,Cassipourea,,Rhizophoraceae,tpl;usda, ,
"71"",""Albizia gummifera",Albizia gummifera,,0.9,No opinion,,,,tpl, ,
"72"",""Myrianthus holstii",Myrianthus holstii,,0.9,Accepted,Myrianthus holstii,Engl.,Urticaceae,tpl;tropicos, ,
"73"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"74"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"75"",""Chrysophyllum sppTEAM5",Chrysophyllum,,0.9,Accepted,Chrysophyllum,,Sapotaceae,tpl, ,
"76"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"77"",""Maesa lanceolata",Maesa lanceolata,,0.9,Accepted,Maesa lanceolata,Forssk.,Primulaceae,tpl;tropicos, ,
"78"",""Alangium chinense",Alangium chinense,,0.9,Accepted,Alangium chinense,(Lour.) Harms,Cornaceae,tpl;tropicos, ,
"79"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"80"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"81"",""Psychotria mahonii",No suitable matches found.,,0,,,,,, ,
"82"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"83"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"84"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"85"",""Dichaetanthera corymbosa",Dichaetanthera corymbosa,,0.9,Accepted,Dichaetanthera corymbosa,Jacq.-F¨¦l.,Melastomataceae,tpl;tropicos, ,
"86"",""Maesa lanceolata",Maesa lanceolata,,0.9,Accepted,Maesa lanceolata,Forssk.,Primulaceae,tpl;tropicos, ,
"87"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"88"",""Millettia ferruginea",Millettia ferruginea,,0.9,Accepted,Millettia ferruginea,(Hochst.)Baker,Fabaceae,ildis, ,
"89"",""Trichoscypha submontana",Trichoscypha submontana,,0.9,Synonym,Trichoscypha lucens,Oliv.,Anacardiaceae,tpl, ,
"90"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"91"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"92"",""Allophylus abyssinicus",Allophylus abyssinicus,,0.9,Accepted,Allophylus abyssinicus,(Hochst.) Radlk.,Sapindaceae,tpl;tropicos, ,
"93"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"94"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"95"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"96"",""Pauridiantha callicarpoides",Pauridiantha callicarpoides,,0.9,Accepted,Pauridiantha callicarpoides,(Hiern) Bremek.,Rubiaceae,tpl;tropicos, ,
"97"",""Drypetes ugandensis",Drypetes ugandensis,,0.9,Accepted,Drypetes ugandensis,(Rendle) Hutch.,Putranjivaceae,tpl;tropicos, ,
"98"",""Rytigynia ruwenzoriensis",Rytigynia ruwenzoriensis,,0.9,Accepted,Rytigynia ruwenzoriensis,(De Wild.) Robyns,Rubiaceae,tpl;tropicos, ,
"99"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"100"",""Carapa grandiflora",Carapa grandiflora,,0.9,Accepted,Carapa grandiflora,Sprague,Meliaceae,tpl, ,
"101"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"102"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"103"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"104"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"105"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"106"",""Allophylus abyssinicus",Allophylus abyssinicus,,0.9,Accepted,Allophylus abyssinicus,(Hochst.) Radlk.,Sapindaceae,tpl;tropicos, ,
"107"",""Carapa grandiflora",Carapa grandiflora,,0.9,Accepted,Carapa grandiflora,Sprague,Meliaceae,tpl, ,
"108"",""Drypetes sppTEAM3",Drypetes,,0.9,Accepted,Drypetes,,Putranjivaceae,tpl, ,
"109"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"110"",""Dichaetanthera corymbosa",Dichaetanthera corymbosa,,0.9,Accepted,Dichaetanthera corymbosa,Jacq.-F¨¦l.,Melastomataceae,tpl;tropicos, ,
"111"",""Drypetes ugandensis",Drypetes ugandensis,,0.9,Accepted,Drypetes ugandensis,(Rendle) Hutch.,Putranjivaceae,tpl;tropicos, ,
"112"",""Bridelia micrantha",Bridelia micrantha,,0.9,Accepted,Bridelia micrantha,(Hochst.) Baill.,Phyllanthaceae,tpl;tropicos, ,
"113"",""Ocotea usambarensis",Ocotea usambarensis,,0.9,Accepted,Ocotea usambarensis,Engl.,Lauraceae,tpl;tropicos, ,
"114"",""Entandrophragma excelsum",Entandrophragma excelsum,,0.9,Accepted,Entandrophragma excelsum,(Dawe & Sprague) Sprague,Meliaceae,tpl, ,
"115"",""Polyscias fulva",Polyscias fulva,,0.9,Accepted,Polyscias fulva,(Hiern) Harms,Araliaceae,tpl;tropicos, ,
"116"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"117"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"118"",""Prunus africana",Prunus africana,,0.9,Accepted,Prunus africana,(Hook.f.) Kalkman,Rosaceae,tpl, ,
"119"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"120"",""Cassipourea sppTEAM1",Cassipourea,,0.9,Accepted,Cassipourea,,Rhizophoraceae,tpl;usda, ,
"121"",""Tabernaemontana holstii",Tabernaemontana holstii,,0.9,Synonym,Tabernaemontana pachysiphon,Stapf,Apocynaceae,tpl, ,
"122"",""Newtonia buchananii",Newtonia buchananii,,0.9,Accepted,Newtonia buchananii,(Baker)G.C.C.Gilbert & Boutique,Fabaceae,ildis, ,
"123"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"124"",""Alangium chinense",Alangium chinense,,0.9,Accepted,Alangium chinense,(Lour.) Harms,Cornaceae,tpl;tropicos, ,
"125"",""Cassipourea sppTEAM1",Cassipourea,,0.9,Accepted,Cassipourea,,Rhizophoraceae,tpl;usda, ,
"126"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"127"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"128"",""Drypetes sppTEAM3",Drypetes,,0.9,Accepted,Drypetes,,Putranjivaceae,tpl, ,
"129"",""Rytigynia ruwenzoriensis",Rytigynia ruwenzoriensis,,0.9,Accepted,Rytigynia ruwenzoriensis,(De Wild.) Robyns,Rubiaceae,tpl;tropicos, ,
"130"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"131"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"132"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"133"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"134"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"135"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"136"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"137"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"138"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"139"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"140"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"141"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"142"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"143"",""Funtumia sppTEAM1",Funtumia,,0.9,Accepted,Funtumia,,Apocynaceae,tpl;usda, ,
"144"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"145"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"146"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"147"",""Cyathea manniana",Cyathea manniana,,0.9,Accepted,Cyathea manniana,Hook.,Cyatheaceae,tpl;tropicos, ,
"148"",""Newtonia buchananii",Newtonia buchananii,,0.9,Accepted,Newtonia buchananii,(Baker)G.C.C.Gilbert & Boutique,Fabaceae,ildis, ,
"149"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"150"",""Drypetes sppTEAM3",Drypetes,,0.9,Accepted,Drypetes,,Putranjivaceae,tpl, ,
"151"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"152"",""Allophylus abyssinicus",Allophylus abyssinicus,,0.9,Accepted,Allophylus abyssinicus,(Hochst.) Radlk.,Sapindaceae,tpl;tropicos, ,
"153"",""Alangium chinense",Alangium chinense,,0.9,Accepted,Alangium chinense,(Lour.) Harms,Cornaceae,tpl;tropicos, ,
"154"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"155"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"156"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"157"",""Bridelia micrantha",Bridelia micrantha,,0.9,Accepted,Bridelia micrantha,(Hochst.) Baill.,Phyllanthaceae,tpl;tropicos, ,
"158"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"159"",""Alangium chinense",Alangium chinense,,0.9,Accepted,Alangium chinense,(Lour.) Harms,Cornaceae,tpl;tropicos, ,
"160"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"161"",""Carapa grandiflora",Carapa grandiflora,,0.9,Accepted,Carapa grandiflora,Sprague,Meliaceae,tpl, ,
"162"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"163"",""Erythrina abyssinica",Erythrina abyssinica,,0.9,No opinion,,,,tpl, ,
"164"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"165"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"166"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"167"",""Prunus africana",Prunus africana,,0.9,Accepted,Prunus africana,(Hook.f.) Kalkman,Rosaceae,tpl, ,
"168"",""Allophylus abyssinicus",Allophylus abyssinicus,,0.9,Accepted,Allophylus abyssinicus,(Hochst.) Radlk.,Sapindaceae,tpl;tropicos, ,
"169"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"170"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"171"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"172"",""Macaranga kilimandscharica",Macaranga kilimandscharica,,0.9,Accepted,Macaranga kilimandscharica,Pax,Euphorbiaceae,tpl, ,
"173"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"174"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"175"",""Maesopsis eminii",Maesopsis eminii,,0.9,Accepted,Maesopsis eminii,Engl.,Rhamnaceae,tpl;tropicos;usda, ,
"176"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"177"",""Maesa lanceolata",Maesa lanceolata,,0.9,Accepted,Maesa lanceolata,Forssk.,Primulaceae,tpl;tropicos, ,
"178"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"179"",""Rytigynia ruwenzoriensis",Rytigynia ruwenzoriensis,,0.9,Accepted,Rytigynia ruwenzoriensis,(De Wild.) Robyns,Rubiaceae,tpl;tropicos, ,
"180"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"181"",""Prunus africana",Prunus africana,,0.9,Accepted,Prunus africana,(Hook.f.) Kalkman,Rosaceae,tpl, ,
"182"",""Polyscias fulva",Polyscias fulva,,0.9,Accepted,Polyscias fulva,(Hiern) Harms,Araliaceae,tpl;tropicos, ,
"183"",""Myrianthus holstii",Myrianthus holstii,,0.9,Accepted,Myrianthus holstii,Engl.,Urticaceae,tpl;tropicos, ,
"184"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"185"",""Ocotea usambarensis",Ocotea usambarensis,,0.9,Accepted,Ocotea usambarensis,Engl.,Lauraceae,tpl;tropicos, ,
"186"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"187"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"188"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"189"",""Millettia ferruginea",Millettia ferruginea,,0.9,Accepted,Millettia ferruginea,(Hochst.)Baker,Fabaceae,ildis, ,
"190"",""Alangium chinense",Alangium chinense,,0.9,Accepted,Alangium chinense,(Lour.) Harms,Cornaceae,tpl;tropicos, ,
"191"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"192"",""Carapa grandiflora",Carapa grandiflora,,0.9,Accepted,Carapa grandiflora,Sprague,Meliaceae,tpl, ,
"193"",""Newtonia buchananii",Newtonia buchananii,,0.9,Accepted,Newtonia buchananii,(Baker)G.C.C.Gilbert & Boutique,Fabaceae,ildis, ,
"194"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"195"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"196"",""Alangium chinense",Alangium chinense,,0.9,Accepted,Alangium chinense,(Lour.) Harms,Cornaceae,tpl;tropicos, ,
"197"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"198"",""Ocotea usambarensis",Ocotea usambarensis,,0.9,Accepted,Ocotea usambarensis,Engl.,Lauraceae,tpl;tropicos, ,
"199"",""Alangium chinense",Alangium chinense,,0.9,Accepted,Alangium chinense,(Lour.) Harms,Cornaceae,tpl;tropicos, ,
"200"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"201"",""Bridelia micrantha",Bridelia micrantha,,0.9,Accepted,Bridelia micrantha,(Hochst.) Baill.,Phyllanthaceae,tpl;tropicos, ,
"202"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"203"",""Cyathea manniana",Cyathea manniana,,0.9,Accepted,Cyathea manniana,Hook.,Cyatheaceae,tpl;tropicos, ,
"204"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"205"",""Ficus sur",Ficus sur,,0.9,Accepted,Ficus sur,Forssk.,Moraceae,tpl;tropicos, ,
"206"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
