"","family","genus","species","meanWD","sdWD","levelWD","nInd"
"28570","Salicaceae","Xylosma","pseudosalzmanii",0.635770588235294,0.0941339098036177,"genus",17
"28571","Salicaceae","Xylosma","pseudosalzmanii",0.635770588235294,0.0941339098036177,"genus",17
"28572","Salicaceae","Xylosma","schwaneckeana",0.635770588235294,0.0941339098036177,"genus",17
"28582","Salicaceae","Xylosma",NA,0.635770588235294,0.0941339098036177,"genus",17
"28583","Salicaceae","Xylosma",NA,0.635770588235294,0.0941339098036177,"genus",17
"28580","Salicaceae","Xylosma",NA,0.635770588235294,0.0941339098036177,"genus",17
"28581","Salicaceae","Xylosma",NA,0.635770588235294,0.0941339098036177,"genus",17
"28577","Salicaceae","Xylosma",NA,0.635770588235294,0.0941339098036177,"genus",17
"28587","Salicaceae","Xylosma",NA,0.635770588235294,0.0941339098036177,"genus",17
"28585","Salicaceae","Xylosma",NA,0.635770588235294,0.0941339098036177,"genus",17
"28579","Salicaceae","Xylosma",NA,0.635770588235294,0.0941339098036177,"genus",17
"28584","Salicaceae","Xylosma",NA,0.635770588235294,0.0941339098036177,"genus",17
"28586","Salicaceae","Xylosma",NA,0.635770588235294,0.0941339098036177,"genus",17
"28578","Salicaceae","Xylosma",NA,0.635770588235294,0.0941339098036177,"genus",17
"28588","Salicaceae","Xylosma",NA,0.635770588235294,0.0941339098036177,"genus",17
"28573","Salicaceae","Xylosma","tessmannii",0.635770588235294,0.0941339098036177,"genus",17
"28574","Salicaceae","Xylosma","tweediana",0.635770588235294,0.0941339098036177,"genus",17
"28575","Salicaceae","Xylosma","venosa",0.635770588235294,0.0941339098036177,"genus",17
"28576","Salicaceae","Xylosma","vincentii",0.635770588235294,0.0941339098036177,"genus",17
"28590",NA,"Xymalos",NA,0.614603918662284,0.137644142710672,"dataset",22967
"28592",NA,"Xymalos",NA,0.614603918662284,0.137644142710672,"dataset",22967
"28589",NA,"Xymalos","monospora",0.614603918662284,0.137644142710672,"dataset",22967
"28591",NA,"Xymalos",NA,0.614603918662284,0.137644142710672,"dataset",22967
"28593","Sapindaceae","Zanha","golungensis",0.732,0.0708232617216773,"species",1
"28595",NA,"Zanthoxylon",NA,0.614603918662284,0.137644142710672,"dataset",22967
"28596",NA,"Zanthoxylon",NA,0.614603918662284,0.137644142710672,"dataset",22967
"28594",NA,"Zanthoxylon",NA,0.614603918662284,0.137644142710672,"dataset",22967
"28597","Rutaceae","Zanthoxylum","acreanum",0.65,0.0941339098036177,"genus",1
"28598","Rutaceae","Zanthoxylum","acuminatum",0.65,0.0941339098036177,"genus",1
"28599","Rutaceae","Zanthoxylum","ailanthoides",0.65,0.0941339098036177,"genus",1
"28600","Rutaceae","Zanthoxylum","americanum",0.65,0.0941339098036177,"genus",1
"28601","Rutaceae","Zanthoxylum","apiculatum",0.42,0.0708232617216773,"species",1
"28602","Rutaceae","Zanthoxylum","arborescens",0.65,0.0941339098036177,"genus",1
"28603","Rutaceae","Zanthoxylum","armatum",0.65,0.0941339098036177,"genus",1
"28604","Rutaceae","Zanthoxylum","avicennae",0.65,0.0941339098036177,"genus",1
"28605","Rutaceae","Zanthoxylum","belizense",0.48,0.0708232617216773,"species",1
"28606","Rutaceae","Zanthoxylum","caribaeum",0.76,0.0708232617216773,"species",2
"28607","Rutaceae","Zanthoxylum","coco",0.498666666666667,0.0708232617216773,"species",3
"28608","Rutaceae","Zanthoxylum","coreanum",0.65,0.0941339098036177,"genus",1
"28609","Rutaceae","Zanthoxylum","culantrillo",0.65,0.0941339098036177,"genus",1
"28610","Rutaceae","Zanthoxylum","ekmanii",0.65,0.0941339098036177,"genus",1
"28611","Rutaceae","Zanthoxylum","elephantiasis",0.55,0.0708232617216773,"species",1
"28612","Rutaceae","Zanthoxylum","fagara",0.651,0.0708232617216773,"species",2
"28613","Rutaceae","Zanthoxylum","flavum",0.7825,0.0708232617216773,"species",4
"28614","Rutaceae","Zanthoxylum","gilletii",0.686090909090909,0.0708232617216773,"species",11
"28615","Rutaceae","Zanthoxylum","heitzii",0.449714285714286,0.0708232617216773,"species",7
"28673","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28616","Rutaceae","Zanthoxylum","huberi",0.65,0.0941339098036177,"genus",1
"28617","Rutaceae","Zanthoxylum","hyemale",0.65,0.0941339098036177,"genus",1
"28618","Rutaceae","Zanthoxylum","juniperinum",0.65,0.0941339098036177,"genus",1
"28619","Rutaceae","Zanthoxylum","kellermanii",0.65,0.0941339098036177,"genus",1
"28620","Rutaceae","Zanthoxylum","kleinii",0.65,0.0941339098036177,"genus",1
"28621","Rutaceae","Zanthoxylum","latespinosum",0.65,0.0941339098036177,"genus",1
"28622","Rutaceae","Zanthoxylum","lemairei",0.65,0.0941339098036177,"genus",1
"28623","Rutaceae","Zanthoxylum","leprieurii",0.545666666666667,0.0708232617216773,"species",3
"28624","Rutaceae","Zanthoxylum","macrophyllum",0.65,0.0941339098036177,"genus",1
"28626","Rutaceae","Zanthoxylum","madagascariense",0.65,0.0941339098036177,"genus",1
"28628","Rutaceae","Zanthoxylum","martinicense",0.602333333333333,0.0708232617216773,"species",3
"28627","Rutaceae","Zanthoxylum","martinicense",0.602333333333333,0.0708232617216773,"species",3
"28629","Rutaceae","Zanthoxylum","melanostictum",0.65,0.0941339098036177,"genus",1
"28630","Rutaceae","Zanthoxylum","minutiflorum",0.65,0.0941339098036177,"genus",1
"28631","Rutaceae","Zanthoxylum","monogynum",0.806909090909091,0.0708232617216773,"species",11
"28632","Rutaceae","Zanthoxylum","monophyllum",0.65,0.0941339098036177,"genus",1
"28633","Rutaceae","Zanthoxylum","myriacanthum",0.65,0.0941339098036177,"genus",1
"28634","Rutaceae","Zanthoxylum","nemorale",0.65,0.0941339098036177,"genus",1
"28635","Rutaceae","Zanthoxylum","neocaledonicum",0.65,0.0941339098036177,"genus",1
"28636","Rutaceae","Zanthoxylum","nigrum",0.65,0.0941339098036177,"genus",1
"28637","Rutaceae","Zanthoxylum","nitidum",0.65,0.0941339098036177,"genus",1
"28638","Rutaceae","Zanthoxylum","panamense",0.49,0.0708232617216773,"species",1
"28639","Rutaceae","Zanthoxylum","pentandrum",0.6735,0.0708232617216773,"species",2
"28640","Rutaceae","Zanthoxylum","petiolare",0.65,0.0941339098036177,"genus",1
"28641","Rutaceae","Zanthoxylum","pinnatum",0.65,0.0941339098036177,"genus",1
"28642","Rutaceae","Zanthoxylum","piperitum",0.65,0.0941339098036177,"genus",1
"28643","Rutaceae","Zanthoxylum","procerum",0.65,0.0941339098036177,"genus",1
"28644","Rutaceae","Zanthoxylum","pucro",0.65,0.0941339098036177,"genus",1
"28645","Rutaceae","Zanthoxylum","quinduense",0.697,0.0708232617216773,"species",1
"28646","Rutaceae","Zanthoxylum","retusum",0.65,0.0941339098036177,"genus",1
"28647","Rutaceae","Zanthoxylum","rhetsa",0.65,0.0941339098036177,"genus",1
"28648","Rutaceae","Zanthoxylum","rhoifolium",0.56925,0.0708232617216773,"species",4
"28649","Rutaceae","Zanthoxylum","riedelianum",0.48,0.0708232617216773,"species",1
"28650","Rutaceae","Zanthoxylum","rubescens",0.65,0.0941339098036177,"genus",1
"28651","Rutaceae","Zanthoxylum","ruizianum",0.65,0.0941339098036177,"genus",1
"28652","Rutaceae","Zanthoxylum","schinifolium",0.65,0.0941339098036177,"genus",1
"28653","Rutaceae","Zanthoxylum","setulosum",0.469,0.0708232617216773,"species",2
"28685","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28654","Rutaceae","Zanthoxylum","spinosum",0.65,0.0941339098036177,"genus",1
"28674","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28689","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28675","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28677","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28687","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28661","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28679","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28670","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28694","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28669","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28680","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28666","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28686","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28693","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28676","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28690","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28691","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28688","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28665","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28667","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28681","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28683","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28682","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28664","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28671","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28672","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28692","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28662","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28684","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28663","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28668","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28678","Rutaceae","Zanthoxylum",NA,0.74175,0.0708232617216773,"species",4
"28655","Rutaceae","Zanthoxylum","sprucei",0.65,0.0941339098036177,"genus",1
"28656","Rutaceae","Zanthoxylum","tachirense",0.65,0.0941339098036177,"genus",1
"28657","Rutaceae","Zanthoxylum","tachuelo",0.65,0.0941339098036177,"genus",1
"28658","Rutaceae","Zanthoxylum","tingoassuiba",0.65,0.0941339098036177,"genus",1
"28659","Rutaceae","Zanthoxylum","tumbezanum",0.65,0.0941339098036177,"genus",1
"28660","Rutaceae","Zanthoxylum","weberbaueri",0.65,0.0941339098036177,"genus",1
"28625","Rutaceae","Zanthoxylum","macrophyllum",0.65,0.0941339098036177,"genus",1
"28695","Ulmaceae","Zelkova","serrata",0.485664743589744,0.0941339098036177,"genus",26
"28696",NA,"Zenkerella",NA,0.614603918662284,0.137644142710672,"dataset",22967
"28697",NA,"Zeyherella","letestui",0.614603918662284,0.137644142710672,"dataset",22967
"28698","Bignoniaceae","Zeyheria","tuberculosa",0.77,0.0708232617216773,"species",1
"28699",NA,"Zinowiewia","australis",0.614603918662284,0.137644142710672,"dataset",22967
"28700",NA,"Zinowiewia","concinna",0.614603918662284,0.137644142710672,"dataset",22967
"28701",NA,"Zinowiewia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"28702",NA,"Zinowiewia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"28704","Rhamnaceae","Ziziphus","angustifolia",0.5018,0.0941339098036177,"genus",2
"28703","Rhamnaceae","Ziziphus","angustifolia",0.5018,0.0941339098036177,"genus",2
"28705","Rhamnaceae","Ziziphus","cambodianus",0.5018,0.0941339098036177,"genus",2
"28706","Rhamnaceae","Ziziphus","cinnamomum",0.835,0.0708232617216773,"species",2
"28707","Rhamnaceae","Ziziphus","glaziovii",0.5018,0.0941339098036177,"genus",2
"28708","Rhamnaceae","Ziziphus","guaranitica",0.5018,0.0941339098036177,"genus",2
"28709","Rhamnaceae","Ziziphus","joazeiro",0.5018,0.0941339098036177,"genus",2
"28710","Rhamnaceae","Ziziphus","jujuba",0.8,0.0708232617216773,"species",2
"28711","Rhamnaceae","Ziziphus","mauritiana",0.618333333333333,0.0708232617216773,"species",3
"28712","Rhamnaceae","Ziziphus","mucronata",0.758,0.0708232617216773,"species",1
"28713","Rhamnaceae","Ziziphus","reticulata",0.5018,0.0941339098036177,"genus",2
"28714","Rhamnaceae","Ziziphus","saeri",0.5018,0.0941339098036177,"genus",2
"28716","Rhamnaceae","Ziziphus","sarcomphalus",0.5018,0.0941339098036177,"genus",2
"28718","Rhamnaceae","Ziziphus",NA,0.5018,0.0941339098036177,"genus",2
"28719","Rhamnaceae","Ziziphus",NA,0.5018,0.0941339098036177,"genus",2
"28717","Rhamnaceae","Ziziphus","taylorii",0.5018,0.0941339098036177,"genus",2
"28720",NA,"Zizyphus","cinnamomum",0.614603918662284,0.137644142710672,"dataset",22967
"28721",NA,"Zizyphus","mauritiana",0.614603918662284,0.137644142710672,"dataset",22967
"28722",NA,"Zizyphus","mistol",0.614603918662284,0.137644142710672,"dataset",22967
"28715","Rhamnaceae","Ziziphus","saeri",0.5018,0.0941339098036177,"genus",2
"28727",NA,"Zizyphus",NA,0.614603918662284,0.137644142710672,"dataset",22967
"28729",NA,"Zizyphus",NA,0.614603918662284,0.137644142710672,"dataset",22967
"28725",NA,"Zizyphus",NA,0.614603918662284,0.137644142710672,"dataset",22967
"28724",NA,"Zizyphus",NA,0.614603918662284,0.137644142710672,"dataset",22967
"28726",NA,"Zizyphus",NA,0.614603918662284,0.137644142710672,"dataset",22967
"28728",NA,"Zizyphus",NA,0.614603918662284,0.137644142710672,"dataset",22967
"28723",NA,"Zizyphus","thyrsiflora",0.614603918662284,0.137644142710672,"dataset",22967
"28730","Fabaceae","Zollernia","falcata",0.395,0.0941339098036177,"genus",1
"28731","Fabaceae","Zollernia","ilicifolia",1.05,0.0708232617216773,"species",1
"28732","Fabaceae","Zollernia","latifolia",0.99,0.0708232617216773,"species",1
"28733","Fabaceae","Zollernia","magnifica",0.395,0.0941339098036177,"genus",1
"28734","Fabaceae","Zollernia","modesta",0.395,0.0941339098036177,"genus",1
"28735",NA,"Zuccarinia","macrophylla",0.614603918662284,0.137644142710672,"dataset",22967
"28736","Salicaceae","Zuelania","guidonia",0.563,0.0708232617216773,"species",1
"28737","Fabaceae","Zygia","basijuga",0.978416666666667,0.0941339098036177,"genus",2
"28738","Fabaceae","Zygia","coccinea",0.69,0.0708232617216773,"species",1
"28739","Fabaceae","Zygia","dependens",0.978416666666667,0.0941339098036177,"genus",2
"28740","Fabaceae","Zygia","divaricata",0.978416666666667,0.0941339098036177,"genus",2
"28741","Fabaceae","Zygia","gigantifoliola",0.978416666666667,0.0941339098036177,"genus",2
"28742","Fabaceae","Zygia","heteroneura",0.978416666666667,0.0941339098036177,"genus",2
"28743","Fabaceae","Zygia","inaequalis",0.978416666666667,0.0941339098036177,"genus",2
"28744","Fabaceae","Zygia","juruana",0.69,0.0708232617216773,"species",1
"28745","Fabaceae","Zygia","latifolia",0.75,0.0708232617216773,"species",2
"28746","Fabaceae","Zygia","macbridei",0.978416666666667,0.0941339098036177,"genus",2
"28747","Fabaceae","Zygia","macrophylla",0.978416666666667,0.0941339098036177,"genus",2
"28748","Fabaceae","Zygia","racemosa",0.748,0.0708232617216773,"species",1
"17841","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18415",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"28754","Fabaceae","Zygia",NA,0.978416666666667,0.0941339098036177,"genus",2
"28753","Fabaceae","Zygia",NA,0.978416666666667,0.0941339098036177,"genus",2
"28752","Fabaceae","Zygia",NA,0.978416666666667,0.0941339098036177,"genus",2
"28750","Fabaceae","Zygia",NA,0.978416666666667,0.0941339098036177,"genus",2
"28751","Fabaceae","Zygia",NA,0.978416666666667,0.0941339098036177,"genus",2
"17723","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18548",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"28749","Fabaceae","Zygia","unifoliolata",0.978416666666667,0.0941339098036177,"genus",2
"28755","Winteraceae","Zygogynum","mackeei",1.10416666666667,0.0941339098036177,"genus",4
"28756","Winteraceae","Zygogynum","stipitatum",1.10416666666667,0.0941339098036177,"genus",4
"3449","Burseraceae","Canarium","harveyi",0.692103174603175,0.0941339098036177,"genus",12
"6503","Cupressaceae","Cupressus","lusitanica",0.39,0.0708232617216773,"species",1
"17108","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18297",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"11986","Phyllanthaceae","Hymenocardia","ulmoides",0.37,0.0941339098036177,"genus",1
"22619",NA,"Pseudospondias","longifolia",0.614603918662284,0.137644142710672,"dataset",22967
"17322","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18716",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"2414","Moraceae","Batocarpus",NA,0.4,0.0941339098036177,"genus",1
"17998","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18986",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17812","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18987",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17978","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18792",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17414","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18956",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17377","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18728",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17943","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18573",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17677","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18700",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17294","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18272",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17197","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18543",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"18001","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18823",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17700","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18521",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17966","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18936",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17494","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18317",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17032","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18144",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17827","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18901",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17627","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18732",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17870","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18649",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17498","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18561",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17823","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18647",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17739","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18231",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17658","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18194",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17615","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18677",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17131","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18073",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17392","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18539",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17796","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18701",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17884","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18977",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17062","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18125",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17554","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18826",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17301","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18485",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17676","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18974",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17729","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18629",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17232","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18178",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17601","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18546",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17350","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18214",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17394","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18705",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17714","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18457",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17147","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18094",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17722","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18709",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17167","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18053",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17493","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18763",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17129","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18137",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17986","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18985",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17865","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18435",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17828","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18520",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17454","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18641",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17787","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18362",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17252","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18562",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17867","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18851",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17788","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18852",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17831","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18771",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17667","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18691",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17422","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18570",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17836","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18903",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17736","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18761",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17596","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18537",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17553","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18662",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17929","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18955",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17052","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18470",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17810","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18795",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17211","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18197",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17408","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18594",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17611","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18512",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17135","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18243",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17015","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18410",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17256","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18282",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17629","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18736",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17671","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18778",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17711","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18886",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17210","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18104",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17173","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18484",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17497","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18563",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
