"","GFBIRawName","family","genus","species","meanWD","sdWD","levelWD","nInd"
"5922","Cordyline banksii","Asparagaceae","Cordyline","banksii",0.611226809845203,0.143078472955927,"dataset",20772
"5923","Cordyline fruticosa","Asparagaceae","Cordyline","fruticosa",0.611226809845203,0.143078472955927,"dataset",20772
"5924","Cordyline indivisa","Asparagaceae","Cordyline","indivisa",0.611226809845203,0.143078472955927,"dataset",20772
"5925","Cordyline neocaledonica","Asparagaceae","Cordyline","neocaledonica",0.611226809845203,0.143078472955927,"dataset",20772
"5926","Cordyline spectabilis","Asparagaceae","Cordyline","spectabilis",0.611226809845203,0.143078472955927,"dataset",20772
"5927","Coriaria arborea","Coriariaceae","Coriaria","arborea",0.611226809845203,0.143078472955927,"dataset",20772
"5928","Coriaria nepalensis","Coriariaceae","Coriaria","nepalensis",0.611226809845203,0.143078472955927,"dataset",20772
"5929","Coriaria ruscifolia","Coriariaceae","Coriaria","ruscifolia",0.611226809845203,0.143078472955927,"dataset",20772
"5930","Cornus alternifolia","Cornaceae","Cornus","alternifolia",0.5875,0.0941339098036177,"genus",6
"5931","Cornus capitata","Cornaceae","Cornus","capitata",0.5875,0.0941339098036177,"genus",6
"5932","Cornus controversa","Cornaceae","Cornus","controversa",0.535,0.0708232617216773,"species",1
"5933","Cornus disciflora","Cornaceae","Cornus","disciflora",0.53,0.0708232617216773,"species",1
"5934","Cornus drummondii","Cornaceae","Cornus","drummondii",0.5875,0.0941339098036177,"genus",6
"5935","Cornus florida","Cornaceae","Cornus","florida",0.64,0.0708232617216773,"species",1
"5936","Cornus foemina","Cornaceae","Cornus","foemina",0.5875,0.0941339098036177,"genus",6
"5937","Cornus kousa","Cornaceae","Cornus","kousa",0.5875,0.0941339098036177,"genus",6
"5938","Cornus macrophylla","Cornaceae","Cornus","macrophylla",0.5875,0.0941339098036177,"genus",6
"5939","Cornus mas","Cornaceae","Cornus","mas",0.5875,0.0941339098036177,"genus",6
"5940","Cornus nuttallii","Cornaceae","Cornus","nuttallii",0.58,0.0708232617216773,"species",1
"5941","Cornus officinalis","Cornaceae","Cornus","officinalis",0.5875,0.0941339098036177,"genus",6
"5942","Cornus peruviana","Cornaceae","Cornus","peruviana",0.56,0.0708232617216773,"species",1
"5943","Cornus sanguinea","Cornaceae","Cornus","sanguinea",0.68,0.0708232617216773,"species",1
"5944","Cornus sericea","Cornaceae","Cornus","sericea",0.5875,0.0941339098036177,"genus",6
"5945","Cornus stolonifera","Cornaceae","Cornus","stolonifera",0.5875,0.0941339098036177,"genus",6
"5946","Cornus volkensii","Cornaceae","Cornus","volkensii",0.5875,0.0941339098036177,"genus",6
"5947","Cornus walteri","Cornaceae","Cornus","walteri",0.5875,0.0941339098036177,"genus",6
"5948","Cornutia pyramidata","Lamiaceae","Cornutia","pyramidata",0.6,0.0941339098036177,"genus",1
"5949","Cornutia sppCerroolu1","Lamiaceae","Cornutia",NA,0.6,0.0941339098036177,"genus",1
"5950","Coronanthera deltoidifolia","Gesneriaceae","Coronanthera","deltoidifolia",0.611226809845203,0.143078472955927,"dataset",20772
"5951","Coronilla sppIT1","Fabaceae","Coronilla",NA,0.611226809845203,0.143078472955927,"dataset",20772
"5952","Corozo oleifera","Palmae","Corozo","oleifera",0.611226809845203,0.143078472955927,"dataset",20772
"5953","Correlliana sppTutunend1","Primulaceae","Correlliana",NA,0.611226809845203,0.143078472955927,"dataset",20772
"5954","Coryanthes pachyceras","Orchidaceae","Coryanthes","pachyceras",0.611226809845203,0.143078472955927,"dataset",20772
"5955","Corylopsis gotoana","Hamamelidaceae","Corylopsis","gotoana",0.611226809845203,0.143078472955927,"dataset",20772
"5956","Corylus avellana","Betulaceae","Corylus","avellana",0.517,0.0708232617216773,"species",1
"5957","Corylus colurna","Betulaceae","Corylus","colurna",0.54175,0.0941339098036177,"genus",2
"5958","Corylus heterophylla","Betulaceae","Corylus","heterophylla",0.54175,0.0941339098036177,"genus",2
"5959","Corylus mandshurica","Betulaceae","Corylus","mandshurica",0.54175,0.0941339098036177,"genus",2
"5960","Corylus sieboldiana","Betulaceae","Corylus","sieboldiana",0.54175,0.0941339098036177,"genus",2
"5961","Corylus sppIT1","Betulaceae","Corylus",NA,0.54175,0.0941339098036177,"genus",2
"5962","Corymbia aspera","Myrtaceae","Corymbia","aspera",0.844814393939394,0.0941339098036177,"genus",22
"5963","Corymbia bloxsomei","Myrtaceae","Corymbia","bloxsomei",0.745,0.0708232617216773,"species",1
"5964","Corymbia capricornia","Myrtaceae","Corymbia","capricornia",0.844814393939394,0.0941339098036177,"genus",22
"5965","Corymbia citriodora","Myrtaceae","Corymbia","citriodora",0.824833333333333,0.0708232617216773,"species",6
"5966","Corymbia clarksoniana","Myrtaceae","Corymbia","clarksoniana",0.844814393939394,0.0941339098036177,"genus",22
"5967","Corymbia disjuncta","Myrtaceae","Corymbia","disjuncta",0.844814393939394,0.0941339098036177,"genus",22
"5968","Corymbia ferruginea","Myrtaceae","Corymbia","ferruginea",0.844814393939394,0.0941339098036177,"genus",22
"5969","Corymbia gummifera","Myrtaceae","Corymbia","gummifera",0.82,0.0708232617216773,"species",3
"5970","Corymbia henryi","Myrtaceae","Corymbia","henryi",0.87,0.0708232617216773,"species",1
"5971","Corymbia intermedia","Myrtaceae","Corymbia","intermedia",0.844814393939394,0.0941339098036177,"genus",22
"5972","Corymbia maculata","Myrtaceae","Corymbia","maculata",0.844,0.0708232617216773,"species",3
"5973","Corymbia nesophila","Myrtaceae","Corymbia","nesophila",0.853,0.0708232617216773,"species",1
"5974","Corymbia polycarpa","Myrtaceae","Corymbia","polycarpa",0.870833333333333,0.0708232617216773,"species",6
"5975","Corymbia ptychocarpa","Myrtaceae","Corymbia","ptychocarpa",0.844814393939394,0.0941339098036177,"genus",22
"5976","Corymbia sppAU1","Myrtaceae","Corymbia",NA,0.844814393939394,0.0941339098036177,"genus",22
"5977","Corymbia stockeri","Myrtaceae","Corymbia","stockeri",0.844814393939394,0.0941339098036177,"genus",22
"5978","Corymbia terminalis","Myrtaceae","Corymbia","terminalis",0.87,0.0708232617216773,"species",1
"5979","Corymbia tessellaris","Myrtaceae","Corymbia","tessellaris",0.9145,0.0708232617216773,"species",2
"5980","Corymbia trachyphloia","Myrtaceae","Corymbia","trachyphloia",0.879,0.0708232617216773,"species",1
"5981","Corymbia watsoniana","Myrtaceae","Corymbia","watsoniana",0.827,0.0708232617216773,"species",1
"5982","Corymbia x","Myrtaceae","Corymbia",NA,0.844814393939394,0.0941339098036177,"genus",22
"5983","Corynanthe mayumbensis","Rubiaceae","Corynanthe","mayumbensis",0.672333333333333,0.0941339098036177,"genus",1
"5984","Corynanthe pachyceras","Rubiaceae","Corynanthe","pachyceras",0.672333333333333,0.0708232617216773,"species",3
"5985","Corynanthe paniculata","Rubiaceae","Corynanthe","paniculata",0.672333333333333,0.0941339098036177,"genus",1
"5986","Corynanthe sppFPnet1","Rubiaceae","Corynanthe",NA,0.672333333333333,0.0941339098036177,"genus",1
"5987","Corynocarpus dissimilis","Corynocarpaceae","Corynocarpus","dissimilis",0.652,0.0941339098036177,"genus",2
"5988","Corynocarpus laevigatus","Corynocarpaceae","Corynocarpus","laevigatus",0.652,0.0941339098036177,"genus",2
"5989","Corynocarpus similis","Corynocarpaceae","Corynocarpus","similis",0.652,0.0941339098036177,"genus",2
"5990","Corynostylis arborea","Violaceae","Corynostylis","arborea",0.611226809845203,0.143078472955927,"dataset",20772
"5991","Corythophora alta","Lecythidaceae","Corythophora","alta",0.713666666666667,0.0708232617216773,"species",3
"5992","Corythophora amapaensis","Lecythidaceae","Corythophora","amapaensis",0.754666666666667,0.0941339098036177,"genus",2
"5993","Corythophora labriculata","Lecythidaceae","Corythophora","labriculata",0.754666666666667,0.0941339098036177,"genus",2
"5994","Corythophora rimosa","Lecythidaceae","Corythophora","rimosa",0.795666666666667,0.0708232617216773,"species",3
"5995","Cosmibuena grandiflora","Rubiaceae","Cosmibuena","grandiflora",0.611226809845203,0.143078472955927,"dataset",20772
"5996","Cosmibuena valerii","Rubiaceae","Cosmibuena","valerioi",0.611226809845203,0.143078472955927,"dataset",20772
"5997","Costus guanaiensis","Costaceae","Costus","guanaiensis",0.611226809845203,0.143078472955927,"dataset",20772
"5998","Costus lima","Costaceae","Costus","lima",0.611226809845203,0.143078472955927,"dataset",20772
"5999","Costus scaber","Costaceae","Costus","scaber",0.611226809845203,0.143078472955927,"dataset",20772
"6000","Costus sppCuevas1","Costaceae","Costus",NA,0.611226809845203,0.143078472955927,"dataset",20772
"6001","Cotinus coggygria","Anacardiaceae","Cotinus","coggygria",0.611226809845203,0.143078472955927,"dataset",20772
"6002","Cotinus obovatus","Anacardiaceae","Cotinus","obovatus",0.611226809845203,0.143078472955927,"dataset",20772
"6003","Cotoneaster sppCN1","Rosaceae","Cotoneaster",NA,0.611226809845203,0.143078472955927,"dataset",20772
"6004","Cotoneaster sppIT1","Rosaceae","Cotoneaster",NA,0.611226809845203,0.143078472955927,"dataset",20772
"6005","Cotylelobium melanoxylon","Dipterocarpaceae","Cotylelobium","melanoxylon",0.825,0.0708232617216773,"species",2
"6006","Couepia belemii","Chrysobalanaceae","Couepia","belemii",0.79817,0.0941339098036177,"genus",10
"6007","Couepia bernardii","Chrysobalanaceae","Couepia","bernardii",0.79817,0.0941339098036177,"genus",10
"6008","Couepia bondarii","Chrysobalanaceae","Couepia","bondarii",0.79817,0.0941339098036177,"genus",10
"6009","Couepia bracteosa","Chrysobalanaceae","Couepia","bracteosa",0.77,0.0708232617216773,"species",1
"6010","Couepia canomensis","Chrysobalanaceae","Couepia","canomensis",0.79817,0.0941339098036177,"genus",10
"6011","Couepia caryophylloides","Chrysobalanaceae","Couepia","caryophylloides",0.77,0.0708232617216773,"species",1
"6012","Couepia chrysocalyx","Chrysobalanaceae","Couepia","chrysocalyx",0.79817,0.0941339098036177,"genus",10
"6013","Couepia cidiana","Chrysobalanaceae","Couepia","cidiana",0.79817,0.0941339098036177,"genus",10
"6014","Couepia dolichopoda","Chrysobalanaceae","Couepia","dolichopoda",0.79817,0.0941339098036177,"genus",10
"6015","Couepia elata","Chrysobalanaceae","Couepia","elata",0.769,0.0708232617216773,"species",1
"6016","Couepia exflexa","Chrysobalanaceae","Couepia","exflexa",0.79817,0.0941339098036177,"genus",10
"6017","Couepia guianensis","Chrysobalanaceae","Couepia","guianensis",0.7552,0.0708232617216773,"species",5
"6018","Couepia habrantha","Chrysobalanaceae","Couepia","habrantha",0.79817,0.0941339098036177,"genus",10
"6019","Couepia impressa","Chrysobalanaceae","Couepia","impressa",0.79817,0.0941339098036177,"genus",10
"6020","Couepia insignis","Chrysobalanaceae","Couepia","insignis",0.79817,0.0941339098036177,"genus",10
"6021","Couepia latifolia","Chrysobalanaceae","Couepia","latifolia",0.79817,0.0941339098036177,"genus",10
"6022","Couepia longipendula","Chrysobalanaceae","Couepia","longipendula",0.938,0.0708232617216773,"species",1
"6023","Couepia macrophylla","Chrysobalanaceae","Couepia","macrophylla",0.79817,0.0941339098036177,"genus",10
"6024","Couepia magnoliifolia","Chrysobalanaceae","Couepia","magnoliifolia",0.79817,0.0941339098036177,"genus",10
"6025","Couepia obovata","Chrysobalanaceae","Couepia","obovata",0.79817,0.0941339098036177,"genus",10
"6026","Couepia paraensis","Chrysobalanaceae","Couepia","paraensis",0.85,0.0708232617216773,"species",1
"6027","Couepia parillo",NA,"No","suitable",0.611226809845203,0.143078472955927,"dataset",20772
"6028","Couepia pernambucensis","Chrysobalanaceae","Couepia","pernambucensis",0.79817,0.0941339098036177,"genus",10
"6029","Couepia platycalyx","Chrysobalanaceae","Couepia","platycalyx",0.79817,0.0941339098036177,"genus",10
"6030","Couepia polyandra","Chrysobalanaceae","Couepia","polyandra",0.74,0.0708232617216773,"species",1
"6031","Couepia racemosa","Chrysobalanaceae","Couepia","racemosa",0.79817,0.0941339098036177,"genus",10
"6032","Couepia robusta",NA,"No","suitable",0.611226809845203,0.143078472955927,"dataset",20772
"6033","Couepia schottii","Chrysobalanaceae","Couepia","schottii",0.79817,0.0941339098036177,"genus",10
"6034","Couepia spicata","Chrysobalanaceae","Couepia","spicata",0.79817,0.0941339098036177,"genus",10
"6035","Couepia sppCamorin1","Chrysobalanaceae","Couepia",NA,0.79817,0.0941339098036177,"genus",10
"6036","Couepia sppFPnet1","Chrysobalanaceae","Couepia",NA,0.79817,0.0941339098036177,"genus",10
"6037","Couepia sppGF1","Chrysobalanaceae","Couepia",NA,0.79817,0.0941339098036177,"genus",10
"6038","Couepia sppPE1","Chrysobalanaceae","Couepia",NA,0.79817,0.0941339098036177,"genus",10
"6039","Couepia sppRAINFOR1","Chrysobalanaceae","Couepia",NA,0.79817,0.0941339098036177,"genus",10
"6040","Couepia sppSCA1","Chrysobalanaceae","Couepia",NA,0.79817,0.0941339098036177,"genus",10
"6041","Couepia sppSCA2","Chrysobalanaceae","Couepia",NA,0.79817,0.0941339098036177,"genus",10
"6042","Couepia sppSCA3","Chrysobalanaceae","Couepia",NA,0.79817,0.0941339098036177,"genus",10
"6043","Couepia sppSR1","Chrysobalanaceae","Couepia",NA,0.79817,0.0941339098036177,"genus",10
"6044","Couepia sppTEAM1","Chrysobalanaceae","Couepia",NA,0.79817,0.0941339098036177,"genus",10
"6045","Couepia ulei","Chrysobalanaceae","Couepia","ulei",0.7895,0.0708232617216773,"species",2
"6046","Couepia venosa","Chrysobalanaceae","Couepia","venosa",0.79817,0.0941339098036177,"genus",10
"6047","Couepia williamsii","Chrysobalanaceae","Couepia","williamsii",0.79817,0.0941339098036177,"genus",10
"6048","Coula edulis","Olacaceae","Coula","edulis",0.894666666666667,0.0708232617216773,"species",12
"6049","Couma guianensis","Apocynaceae","Couma","guianensis",0.466666666666667,0.0708232617216773,"species",3
"6050","Couma macrocarpa","Apocynaceae","Couma","macrocarpa",0.474,0.0708232617216773,"species",6
"6051","Couma sppRAINFOR1","Apocynaceae","Couma",NA,0.533555555555556,0.0941339098036177,"genus",3
"6052","Couma sppTEAM1","Apocynaceae","Couma",NA,0.533555555555556,0.0941339098036177,"genus",3
"6053","Couma utilis","Apocynaceae","Couma","utilis",0.66,0.0708232617216773,"species",1
"6054","Coumarouna oleifera","Fabaceae","Coumarouna","oleifera",0.611226809845203,0.143078472955927,"dataset",20772
"6055","Couratari asterotricha","Lecythidaceae","Couratari","asterotricha",0.51,0.0708232617216773,"species",1
"6056","Couratari atrovinosa","Lecythidaceae","Couratari","atrovinosa",0.537326785714286,0.0941339098036177,"genus",10
"6057","Couratari calycina","Lecythidaceae","Couratari","calycina",0.537326785714286,0.0941339098036177,"genus",10
"6058","Couratari estrellensis","Lecythidaceae","Couratari","estrellensis",0.537326785714286,0.0941339098036177,"genus",10
"6059","Couratari gloriosa","Lecythidaceae","Couratari","gloriosa",0.537326785714286,0.0941339098036177,"genus",10
"6060","Couratari guianensis","Lecythidaceae","Couratari","guianensis",0.507125,0.0708232617216773,"species",8
"6061","Couratari longipedicellata","Lecythidaceae","Couratari","longipedicellata",0.54,0.0708232617216773,"species",1
"6062","Couratari macrosperma","Lecythidaceae","Couratari","macrosperma",0.67,0.0708232617216773,"species",1
"6063","Couratari multiflora","Lecythidaceae","Couratari","multiflora",0.448,0.0708232617216773,"species",4
"6064","Couratari oblongifolia","Lecythidaceae","Couratari","oblongifolia",0.505,0.0708232617216773,"species",4
"6065","Couratari oligantha","Lecythidaceae","Couratari","oligantha",0.537326785714286,0.0941339098036177,"genus",10
"6066","Couratari panamensis","Lecythidaceae","Couratari","panamensis",0.49,0.0708232617216773,"species",1
"6067","Couratari pulchra","Lecythidaceae","Couratari","pulchra",0.537326785714286,0.0941339098036177,"genus",10
"6068","Couratari scottmorii","Lecythidaceae","Couratari","scottmorii",0.537326785714286,0.0941339098036177,"genus",10
"6069","Couratari sppAntado1","Lecythidaceae","Couratari",NA,0.537326785714286,0.0941339098036177,"genus",10
"6070","Couratari sppAraracua1","Lecythidaceae","Couratari",NA,0.537326785714286,0.0941339098036177,"genus",10
"6071","Couratari sppFPnet1","Lecythidaceae","Couratari",NA,0.537326785714286,0.0941339098036177,"genus",10
"6072","Couratari sppGF1","Lecythidaceae","Couratari",NA,0.537326785714286,0.0941339098036177,"genus",10
"6073","Couratari sppJenarohe1","Lecythidaceae","Couratari",NA,0.537326785714286,0.0941339098036177,"genus",10
"6074","Couratari sppNuevomun1","Lecythidaceae","Couratari",NA,0.537326785714286,0.0941339098036177,"genus",10
"6075","Couratari sppRAINFOR1","Lecythidaceae","Couratari",NA,0.537326785714286,0.0941339098036177,"genus",10
"6076","Couratari sppRioheath1","Lecythidaceae","Couratari",NA,0.537326785714286,0.0941339098036177,"genus",10
"6077","Couratari sppSCA1","Lecythidaceae","Couratari",NA,0.537326785714286,0.0941339098036177,"genus",10
"6078","Couratari sppTEAM1","Lecythidaceae","Couratari",NA,0.537326785714286,0.0941339098036177,"genus",10
"6079","Couratari sppTEAM2","Lecythidaceae","Couratari",NA,0.537326785714286,0.0941339098036177,"genus",10
"6080","Couratari stellata","Lecythidaceae","Couratari","stellata",0.633142857142857,0.0708232617216773,"species",7
"6081","Couratari tauari","Lecythidaceae","Couratari","tauari",0.555,0.0708232617216773,"species",1
"6082","Couroupita guianensis","Lecythidaceae","Couroupita","guianensis",0.434,0.0708232617216773,"species",4
"6083","Couroupita sppYanamtah1","Lecythidaceae","Couroupita",NA,0.412,0.0941339098036177,"genus",2
"6084","Coursetia arborea","Fabaceae","Coursetia","arborea",0.611226809845203,0.143078472955927,"dataset",20772
"6085","Coursetia sppColosoi1","Fabaceae","Coursetia",NA,0.611226809845203,0.143078472955927,"dataset",20772
"6086","Coussapoa curranii","Urticaceae","Coussapoa","curranii",0.483583333333333,0.0941339098036177,"genus",6
"6087","Coussapoa eggersii","Urticaceae","Coussapoa","eggersii",0.483583333333333,0.0941339098036177,"genus",6
"6088","Coussapoa glaziovii","Urticaceae","Coussapoa",NA,0.483583333333333,0.0941339098036177,"genus",6
"6089","Coussapoa herthae","Urticaceae","Coussapoa","herthae",0.483583333333333,0.0941339098036177,"genus",6
"6090","Coussapoa latifolia","Urticaceae","Coussapoa","latifolia",0.483583333333333,0.0941339098036177,"genus",6
